receipt_reference,line_number,purchase_order_number,purchase_order_line_number,warehouse_code,receipt_date,quantity_received,quantity_rejected
GRN-2024-01320,1,PO-2024-00540,1,BRS,2024-07-18,60,0
GRN-2024-01321,1,PO-2024-00542,1,DAV,2024-07-18,4,0
GRN-2024-01322,1,PO-2024-00546,2,BRS,2024-07-18,42,0
GRN-2024-01323,1,PO-2024-00551,1,DAV,2024-07-18,36,0
GRN-2024-01324,1,PO-2024-00551,2,DAV,2024-07-18,80,0
GRN-2024-01325,1,PO-2024-00551,3,DAV,2024-07-18,3,0
GRN-2024-01326,1,PO-2024-00551,4,DAV,2024-07-18,145,0
GRN-2024-01327,1,PO-2024-00552,1,WAR,2024-07-18,150,0
GRN-2024-01328,1,PO-2024-00552,2,WAR,2024-07-18,53,1
GRN-2024-01329,1,PO-2024-00556,1,DAV,2024-07-18,6,0
GRN-2024-01330,1,PO-2024-00488,2,DAV,2024-07-19,4,0
GRN-2024-01331,1,PO-2024-00516,1,DAV,2024-07-19,209,1
GRN-2024-01332,1,PO-2024-00516,3,DAV,2024-07-19,3,0
GRN-2024-01333,1,PO-2024-00516,4,DAV,2024-07-19,20,0
GRN-2024-01334,1,PO-2024-00555,1,DAV,2024-07-19,207,1
GRN-2024-01335,1,PO-2024-00555,2,DAV,2024-07-19,6,0
GRN-2024-01336,1,PO-2024-00558,1,BRS,2024-07-19,5,0
GRN-2024-01337,1,PO-2024-00558,2,BRS,2024-07-19,8,0
GRN-2024-01338,1,PO-2024-00558,3,BRS,2024-07-19,36,0
GRN-2024-01339,1,PO-2024-00559,1,BRS,2024-07-19,179,1
GRN-2024-01340,1,PO-2024-00559,2,BRS,2024-07-19,36,0
GRN-2024-01341,1,PO-2024-00560,1,BRS,2024-07-19,42,0
GRN-2024-01342,1,PO-2024-00560,2,BRS,2024-07-19,150,0
GRN-2024-01343,1,PO-2024-00389,4,WAR,2024-07-22,181,1
GRN-2024-01344,1,PO-2024-00494,1,WAR,2024-07-22,20,0
GRN-2024-01345,1,PO-2024-00495,1,LIV,2024-07-22,266,0
GRN-2024-01346,1,PO-2024-00512,1,WAR,2024-07-22,136,0
GRN-2024-01347,1,PO-2024-00526,1,WAR,2024-07-22,154,2
GRN-2024-01348,1,PO-2024-00526,2,WAR,2024-07-22,687,2
GRN-2024-01349,1,PO-2024-00550,2,LIV,2024-07-22,481,0
GRN-2024-01350,1,PO-2024-00322,2,DAV,2024-07-23,232,8
GRN-2024-01351,1,PO-2024-00374,1,WAR,2024-07-23,148,4
GRN-2024-01352,1,PO-2024-00374,2,WAR,2024-07-23,302,6
GRN-2024-01353,1,PO-2024-00516,2,DAV,2024-07-23,15,0
GRN-2024-01354,1,PO-2024-00530,1,DAV,2024-07-23,9,0
GRN-2024-01355,1,PO-2024-00537,1,BRS,2024-07-23,11,0
GRN-2024-01356,1,PO-2024-00537,4,BRS,2024-07-23,48,0
GRN-2024-01357,1,PO-2024-00563,1,WAR,2024-07-23,36,0
GRN-2024-01358,1,PO-2024-00514,1,WAR,2024-07-24,28,1
GRN-2024-01359,1,PO-2024-00534,3,DAV,2024-07-24,2,0
GRN-2024-01360,1,PO-2024-00547,3,DAV,2024-07-24,4,0
GRN-2024-01361,1,PO-2024-00567,1,DAV,2024-07-24,4,0
GRN-2024-01362,1,PO-2024-00567,2,DAV,2024-07-24,36,0
GRN-2024-01363,1,PO-2024-00568,1,DAV,2024-07-24,162,0
GRN-2024-01364,1,PO-2024-00573,3,DAV,2024-07-24,30,0
GRN-2024-01365,1,PO-2024-00433,2,DAV,2024-07-25,196,5
GRN-2024-01366,1,PO-2024-00500,1,DAV,2024-07-25,17,0
GRN-2024-01367,1,PO-2024-00507,4,WAR,2024-07-25,16,0
GRN-2024-01368,1,PO-2024-00537,2,BRS,2024-07-25,201,2
GRN-2024-01369,1,PO-2024-00537,3,BRS,2024-07-25,291,3
GRN-2024-01370,1,PO-2024-00540,2,BRS,2024-07-25,5,0
GRN-2024-01371,1,PO-2024-00382,1,LIV,2024-07-26,1124,16
GRN-2024-01372,1,PO-2024-00488,1,DAV,2024-07-26,76,0
GRN-2024-01373,1,PO-2024-00510,1,DAV,2024-07-26,15,0
GRN-2024-01374,1,PO-2024-00510,2,DAV,2024-07-26,19,0
GRN-2024-01375,1,PO-2024-00516,2,DAV,2024-07-26,9,0
GRN-2024-01376,1,PO-2024-00542,1,DAV,2024-07-26,2,0
GRN-2024-01377,1,PO-2024-00543,1,DAV,2024-07-26,24,0
GRN-2024-01378,1,PO-2024-00543,2,DAV,2024-07-26,19,0
GRN-2024-01379,1,PO-2024-00543,3,DAV,2024-07-26,5,0
GRN-2024-01380,1,PO-2024-00543,4,DAV,2024-07-26,402,4
GRN-2024-01381,1,PO-2024-00545,1,BRS,2024-07-26,6,0
GRN-2024-01382,1,PO-2024-00545,2,BRS,2024-07-26,56,0
GRN-2024-01383,1,PO-2024-00545,4,BRS,2024-07-26,26,0
GRN-2024-01384,1,PO-2024-00546,1,BRS,2024-07-26,72,0
GRN-2024-01385,1,PO-2024-00546,3,BRS,2024-07-26,316,2
GRN-2024-01386,1,PO-2024-00560,1,BRS,2024-07-26,24,0
GRN-2024-01387,1,PO-2024-00574,1,LIV,2024-07-26,52,0
GRN-2024-01388,1,PO-2024-00574,2,LIV,2024-07-26,61,0
GRN-2024-01389,1,PO-2024-00574,3,LIV,2024-07-26,98,0
GRN-2024-01390,1,PO-2024-00579,3,BRS,2024-07-26,150,0
GRN-2024-01391,1,PO-2024-00228,3,DAV,2024-07-29,10,0
GRN-2024-01392,1,PO-2024-00380,1,LIV,2024-07-29,213,2
GRN-2024-01393,1,PO-2024-00382,2,LIV,2024-07-29,270,9
GRN-2024-01394,1,PO-2024-00516,4,DAV,2024-07-29,6,0
GRN-2024-01395,1,PO-2024-00551,3,DAV,2024-07-29,3,0
GRN-2024-01396,1,PO-2024-00577,1,WAR,2024-07-29,208,0
GRN-2024-01397,1,PO-2024-00577,2,WAR,2024-07-29,424,1
GRN-2024-01398,1,PO-2024-00577,3,WAR,2024-07-29,10,0
GRN-2024-01399,1,PO-2024-00579,1,BRS,2024-07-29,8,0
GRN-2024-01400,1,PO-2024-00579,2,BRS,2024-07-29,150,0
GRN-2024-01401,1,PO-2024-00579,4,BRS,2024-07-29,371,1
GRN-2024-01402,1,PO-2024-00580,3,DAV,2024-07-29,23,1
GRN-2024-01403,1,PO-2024-00389,1,WAR,2024-07-30,71,1
GRN-2024-01404,1,PO-2024-00389,3,WAR,2024-07-30,89,1
GRN-2024-01405,1,PO-2024-00570,1,DAV,2024-07-30,12,0
GRN-2024-01406,1,PO-2024-00580,1,DAV,2024-07-30,3,0
GRN-2024-01407,1,PO-2024-00580,2,DAV,2024-07-30,152,0
GRN-2024-01408,1,PO-2024-00580,4,DAV,2024-07-30,179,1
GRN-2024-01409,1,PO-2024-00582,1,DAV,2024-07-30,29,0
GRN-2024-01410,1,PO-2024-00582,2,DAV,2024-07-30,54,0
GRN-2024-01411,1,PO-2024-00582,3,DAV,2024-07-30,8,0
GRN-2024-01412,1,PO-2024-00582,4,DAV,2024-07-30,9,0
GRN-2024-01413,1,PO-2024-00584,1,WAR,2024-07-30,89,0
GRN-2024-01414,1,PO-2024-00587,1,LIV,2024-07-30,175,0
GRN-2024-01415,1,PO-2024-00588,1,LIV,2024-07-30,100,0
GRN-2024-01416,1,PO-2024-00473,1,DAV,2024-07-31,23,0
GRN-2024-01417,1,PO-2024-00517,1,DAV,2024-07-31,24,0
GRN-2024-01418,1,PO-2024-00532,3,BRS,2024-07-31,48,0
GRN-2024-01419,1,PO-2024-00557,1,WAR,2024-07-31,6,0
GRN-2024-01420,1,PO-2024-00557,2,WAR,2024-07-31,374,3
GRN-2024-01421,1,PO-2024-00589,1,DAV,2024-07-31,8,0
GRN-2024-01422,1,PO-2024-00589,2,DAV,2024-07-31,3,0
GRN-2024-01423,1,PO-2024-00589,3,DAV,2024-07-31,15,0
GRN-2024-01424,1,PO-2024-00589,4,DAV,2024-07-31,11,0
GRN-2024-01425,1,PO-2024-00590,1,DAV,2024-07-31,1354,3
GRN-2024-01426,1,PO-2024-00590,2,DAV,2024-07-31,6,0
GRN-2024-01427,1,PO-2024-00592,1,WAR,2024-07-31,129,0
GRN-2024-01428,1,PO-2024-00592,2,WAR,2024-07-31,104,0
GRN-2024-01429,1,PO-2024-00593,1,BRS,2024-07-31,60,0
GRN-2024-01430,1,PO-2024-00599,2,DAV,2024-07-31,507,3
GRN-2024-01431,1,PO-2024-00340,2,DAV,2024-08-01,4,0
GRN-2024-01432,1,PO-2024-00397,1,LIV,2024-08-01,4953,108
GRN-2024-01433,1,PO-2024-00411,1,DAV,2024-08-01,48,0
GRN-2024-01434,1,PO-2024-00473,2,DAV,2024-08-01,6,0
GRN-2024-01435,1,PO-2024-00512,1,WAR,2024-08-01,46,0
GRN-2024-01436,1,PO-2024-00516,3,DAV,2024-08-01,2,0
GRN-2024-01437,1,PO-2024-00545,3,BRS,2024-08-01,98,0
GRN-2024-01438,1,PO-2024-00570,2,DAV,2024-08-01,7,0
GRN-2024-01439,1,PO-2024-00573,1,DAV,2024-08-01,9,0
GRN-2024-01440,1,PO-2024-00595,1,DAV,2024-08-01,15,0
GRN-2024-01441,1,PO-2024-00595,2,DAV,2024-08-01,81,0
GRN-2024-01442,1,PO-2024-00595,3,DAV,2024-08-01,6,0
GRN-2024-01443,1,PO-2024-00596,1,DAV,2024-08-01,36,0
GRN-2024-01444,1,PO-2024-00596,3,DAV,2024-08-01,149,1
GRN-2024-01445,1,PO-2024-00603,3,BRS,2024-08-01,36,0
GRN-2024-01446,1,PO-2024-00404,2,DAV,2024-08-02,69,3
GRN-2024-01447,1,PO-2024-00517,2,DAV,2024-08-02,25,0
GRN-2024-01448,1,PO-2024-00539,2,BRS,2024-08-02,22,0
GRN-2024-01449,1,PO-2024-00543,2,DAV,2024-08-02,7,0
GRN-2024-01450,1,PO-2024-00573,2,DAV,2024-08-02,24,0
GRN-2024-01451,1,PO-2024-00598,1,DAV,2024-08-02,7,0
GRN-2024-01452,1,PO-2024-00598,2,DAV,2024-08-02,5,0
GRN-2024-01453,1,PO-2024-00598,3,DAV,2024-08-02,668,4
GRN-2024-01454,1,PO-2024-00599,1,DAV,2024-08-02,30,0
GRN-2024-01455,1,PO-2024-00599,3,DAV,2024-08-02,21,0
GRN-2024-01456,1,PO-2024-00599,4,DAV,2024-08-02,6,0
GRN-2024-01457,1,PO-2024-00600,1,WAR,2024-08-02,18,0
GRN-2024-01458,1,PO-2024-00602,1,BRS,2024-08-02,33,0
GRN-2024-01459,1,PO-2024-00603,1,BRS,2024-08-02,5,0
GRN-2024-01460,1,PO-2024-00603,2,BRS,2024-08-02,224,1
GRN-2024-01461,1,PO-2024-00382,2,LIV,2024-08-05,186,3
GRN-2024-01462,1,PO-2024-00404,1,DAV,2024-08-05,142,2
GRN-2024-01463,1,PO-2024-00404,3,DAV,2024-08-05,47,1
GRN-2024-01464,1,PO-2024-00596,2,DAV,2024-08-05,6,0
GRN-2024-01465,1,PO-2024-00605,1,DAV,2024-08-05,22,0
GRN-2024-01466,1,PO-2024-00606,1,WAR,2024-08-05,600,0
GRN-2024-01467,1,PO-2024-00607,1,BRS,2024-08-05,7,0
GRN-2024-01468,1,PO-2024-00607,2,BRS,2024-08-05,15,0
GRN-2024-01469,1,PO-2024-00607,3,BRS,2024-08-05,18,0
GRN-2024-01470,1,PO-2024-00539,1,BRS,2024-08-06,176,4
GRN-2024-01471,1,PO-2024-00539,4,BRS,2024-08-06,17,0
GRN-2024-01472,1,PO-2024-00548,1,DAV,2024-08-06,24,0
GRN-2024-01473,1,PO-2024-00572,1,BRS,2024-08-06,9,0
GRN-2024-01474,1,PO-2024-00573,4,DAV,2024-08-06,24,0
GRN-2024-01475,1,PO-2024-00596,4,DAV,2024-08-06,15,0
GRN-2024-01476,1,PO-2024-00609,1,DAV,2024-08-06,19,0
GRN-2024-01477,1,PO-2024-00411,2,DAV,2024-08-07,151,3
GRN-2024-01478,1,PO-2024-00411,3,DAV,2024-08-07,143,4
GRN-2024-01479,1,PO-2024-00575,3,DAV,2024-08-07,72,0
GRN-2024-01480,1,PO-2024-00613,1,DAV,2024-08-07,4,0
GRN-2024-01481,1,PO-2024-00614,1,DAV,2024-08-07,6,0
GRN-2024-01482,1,PO-2024-00616,1,WAR,2024-08-07,100,0
GRN-2024-01483,1,PO-2024-00616,2,WAR,2024-08-07,155,1
GRN-2024-01484,1,PO-2024-00619,1,BRS,2024-08-07,36,0
GRN-2024-01485,1,PO-2024-00415,1,DAV,2024-08-08,197,1
GRN-2024-01486,1,PO-2024-00566,1,LIV,2024-08-08,37,0
GRN-2024-01487,1,PO-2024-00573,3,DAV,2024-08-08,24,0
GRN-2024-01488,1,PO-2024-00575,1,DAV,2024-08-08,6,0
GRN-2024-01489,1,PO-2024-00575,2,DAV,2024-08-08,68,0
GRN-2024-01490,1,PO-2024-00545,4,BRS,2024-08-09,14,0
GRN-2024-01491,1,PO-2024-00590,1,DAV,2024-08-09,623,4
GRN-2024-01492,1,PO-2024-00621,1,DAV,2024-08-09,54,0
GRN-2024-01493,1,PO-2024-00422,1,DAV,2024-08-12,82,3
GRN-2024-01494,1,PO-2024-00428,3,DAV,2024-08-12,217,7
GRN-2024-01495,1,PO-2024-00558,1,BRS,2024-08-12,2,0
GRN-2024-01496,1,PO-2024-00562,2,WAR,2024-08-12,20,0
GRN-2024-01497,1,PO-2024-00565,1,BRS,2024-08-12,16,1
GRN-2024-01498,1,PO-2024-00591,1,DAV,2024-08-12,175,5
GRN-2024-01499,1,PO-2024-00591,2,DAV,2024-08-12,35,0
GRN-2024-01500,1,PO-2024-00591,3,DAV,2024-08-12,12,0
GRN-2024-01501,1,PO-2024-00626,1,DAV,2024-08-12,24,0
GRN-2024-01502,1,PO-2024-00626,2,DAV,2024-08-12,25,0
GRN-2024-01503,1,PO-2024-00626,3,DAV,2024-08-12,4,0
GRN-2024-01504,1,PO-2024-00626,4,DAV,2024-08-12,7,0
GRN-2024-01505,1,PO-2024-00603,2,BRS,2024-08-13,63,0
GRN-2024-01506,1,PO-2024-00605,1,DAV,2024-08-13,14,0
GRN-2024-01507,1,PO-2024-00610,2,DAV,2024-08-13,8,0
GRN-2024-01508,1,PO-2024-00631,1,WAR,2024-08-13,9,0
GRN-2024-01509,1,PO-2024-00428,1,DAV,2024-08-14,153,1
GRN-2024-01510,1,PO-2024-00428,2,DAV,2024-08-14,46,2
GRN-2024-01511,1,PO-2024-00428,4,DAV,2024-08-14,2040,39
GRN-2024-01512,1,PO-2024-00601,1,WAR,2024-08-14,41,0
GRN-2024-01513,1,PO-2024-00632,1,BRS,2024-08-14,6,0
GRN-2024-01514,1,PO-2024-00632,2,BRS,2024-08-14,216,0
GRN-2024-01515,1,PO-2024-00634,1,BRS,2024-08-14,36,0
GRN-2024-01516,1,PO-2024-00634,2,BRS,2024-08-14,55,0
GRN-2024-01517,1,PO-2024-00634,3,BRS,2024-08-14,9,0
GRN-2024-01518,1,PO-2024-00638,3,DAV,2024-08-14,6,0
GRN-2024-01519,1,PO-2024-00374,1,WAR,2024-08-15,86,2
GRN-2024-01520,1,PO-2024-00380,1,LIV,2024-08-15,72,1
GRN-2024-01521,1,PO-2024-00436,1,DAV,2024-08-15,75,2
GRN-2024-01522,1,PO-2024-00438,1,WAR,2024-08-15,770,21
GRN-2024-01523,1,PO-2024-00452,3,WAR,2024-08-15,50,0
GRN-2024-01524,1,PO-2024-00562,1,WAR,2024-08-15,24,0
GRN-2024-01525,1,PO-2024-00592,1,WAR,2024-08-15,71,0
GRN-2024-01526,1,PO-2024-00608,1,LIV,2024-08-15,20,0
GRN-2024-01527,1,PO-2024-00618,2,BRS,2024-08-15,5,0
GRN-2024-01528,1,PO-2024-00628,1,WAR,2024-08-15,25,0
GRN-2024-01529,1,PO-2024-00628,2,WAR,2024-08-15,20,1
GRN-2024-01530,1,PO-2024-00638,1,DAV,2024-08-15,26,0
GRN-2024-01531,1,PO-2024-00638,2,DAV,2024-08-15,18,0
GRN-2024-01532,1,PO-2024-00638,4,DAV,2024-08-15,5,0
GRN-2024-01533,1,PO-2024-00640,1,DAV,2024-08-15,501,3
GRN-2024-01534,1,PO-2024-00640,2,DAV,2024-08-15,24,0
GRN-2024-01535,1,PO-2024-00640,3,DAV,2024-08-15,12,0
GRN-2024-01536,1,PO-2024-00642,1,BRS,2024-08-15,36,0
GRN-2024-01537,1,PO-2024-00642,2,BRS,2024-08-15,59,1
GRN-2024-01538,1,PO-2024-00545,1,BRS,2024-08-16,4,0
GRN-2024-01539,1,PO-2024-00601,2,WAR,2024-08-16,6,1
GRN-2024-01540,1,PO-2024-00610,1,DAV,2024-08-16,24,0
GRN-2024-01541,1,PO-2024-00611,1,BRS,2024-08-16,11,0
GRN-2024-01542,1,PO-2024-00611,2,BRS,2024-08-16,48,0
GRN-2024-01543,1,PO-2024-00631,1,WAR,2024-08-16,6,0
GRN-2024-01544,1,PO-2024-00639,1,DAV,2024-08-16,12,0
GRN-2024-01545,1,PO-2024-00644,1,DAV,2024-08-16,8,0
GRN-2024-01546,1,PO-2024-00644,2,DAV,2024-08-16,24,0
GRN-2024-01547,1,PO-2024-00644,3,DAV,2024-08-16,11,0
GRN-2024-01548,1,PO-2024-00646,1,WAR,2024-08-16,74,0
GRN-2024-01549,1,PO-2024-00433,2,DAV,2024-08-19,87,0
GRN-2024-01550,1,PO-2024-00447,1,DAV,2024-08-19,12,0
GRN-2024-01551,1,PO-2024-00470,1,WAR,2024-08-19,47,1
GRN-2024-01552,1,PO-2024-00566,1,LIV,2024-08-19,18,0
GRN-2024-01553,1,PO-2024-00583,1,WAR,2024-08-19,38,0
GRN-2024-01554,1,PO-2024-00612,1,DAV,2024-08-19,15,0
GRN-2024-01555,1,PO-2024-00615,1,DAV,2024-08-19,45,1
GRN-2024-01556,1,PO-2024-00618,1,BRS,2024-08-19,10,0
GRN-2024-01557,1,PO-2024-00620,2,DAV,2024-08-19,4,0
GRN-2024-01558,1,PO-2024-00645,1,DAV,2024-08-19,54,0
GRN-2024-01559,1,PO-2024-00645,2,DAV,2024-08-19,54,0
GRN-2024-01560,1,PO-2024-00645,3,DAV,2024-08-19,5,0
GRN-2024-01561,1,PO-2024-00645,4,DAV,2024-08-19,927,3
GRN-2024-01562,1,PO-2024-00646,2,WAR,2024-08-19,1661,3
GRN-2024-01563,1,PO-2024-00625,1,DAV,2024-08-20,134,1
GRN-2024-01564,1,PO-2024-00649,1,DAV,2024-08-20,4,0
GRN-2024-01565,1,PO-2024-00649,2,DAV,2024-08-20,6,0
GRN-2024-01566,1,PO-2024-00650,1,DAV,2024-08-20,54,0
GRN-2024-01567,1,PO-2024-00650,2,DAV,2024-08-20,24,0
GRN-2024-01568,1,PO-2024-00650,3,DAV,2024-08-20,7,0
GRN-2024-01569,1,PO-2024-00651,1,WAR,2024-08-20,16,0
GRN-2024-01570,1,PO-2024-00657,1,DAV,2024-08-20,145,0
GRN-2024-01571,1,PO-2024-00662,4,DAV,2024-08-20,6,0
GRN-2024-01572,1,PO-2024-00452,1,WAR,2024-08-21,2090,28
GRN-2024-01573,1,PO-2024-00452,2,WAR,2024-08-21,108,0
GRN-2024-01574,1,PO-2024-00452,3,WAR,2024-08-21,39,1
GRN-2024-01575,1,PO-2024-00452,4,WAR,2024-08-21,359,5
GRN-2024-01576,1,PO-2024-00599,1,DAV,2024-08-21,14,0
GRN-2024-01577,1,PO-2024-00622,1,BRS,2024-08-21,22,2
GRN-2024-01578,1,PO-2024-00626,3,DAV,2024-08-21,3,0
GRN-2024-01579,1,PO-2024-00627,1,DAV,2024-08-21,24,0
GRN-2024-01580,1,PO-2024-00630,1,WAR,2024-08-21,22,0
GRN-2024-01581,1,PO-2024-00655,1,DAV,2024-08-21,161,1
GRN-2024-01582,1,PO-2024-00657,2,DAV,2024-08-21,140,0
GRN-2024-01583,1,PO-2024-00480,2,DAV,2024-08-22,112,2
GRN-2024-01584,1,PO-2024-00575,3,DAV,2024-08-22,39,1
GRN-2024-01585,1,PO-2024-00584,1,WAR,2024-08-22,36,0
GRN-2024-01586,1,PO-2024-00620,1,DAV,2024-08-22,6,0
GRN-2024-01587,1,PO-2024-00627,2,DAV,2024-08-22,180,0
GRN-2024-01588,1,PO-2024-00628,3,WAR,2024-08-22,104,0
GRN-2024-01589,1,PO-2024-00629,1,BRS,2024-08-22,54,0
GRN-2024-01590,1,PO-2024-00658,1,DAV,2024-08-22,17,0
GRN-2024-01591,1,PO-2024-00658,2,DAV,2024-08-22,6,0
GRN-2024-01592,1,PO-2024-00658,3,DAV,2024-08-22,6,0
GRN-2024-01593,1,PO-2024-00658,4,DAV,2024-08-22,54,0
GRN-2024-01594,1,PO-2024-00660,1,BRS,2024-08-22,33,0
GRN-2024-01595,1,PO-2024-00471,2,LIV,2024-08-23,964,26
GRN-2024-01596,1,PO-2024-00633,2,BRS,2024-08-23,42,0
GRN-2024-01597,1,PO-2024-00662,2,DAV,2024-08-23,35,1
GRN-2024-01598,1,PO-2024-00662,3,DAV,2024-08-23,3,0
GRN-2024-01599,1,PO-2024-00663,1,WAR,2024-08-23,18,0
GRN-2024-01600,1,PO-2024-00663,2,WAR,2024-08-23,59,0
GRN-2024-01601,1,PO-2024-00663,3,WAR,2024-08-23,63,0
GRN-2024-01602,1,PO-2024-00663,4,WAR,2024-08-23,36,0
GRN-2024-01603,1,PO-2024-00539,3,BRS,2024-08-27,15,0
GRN-2024-01604,1,PO-2024-00614,1,DAV,2024-08-27,2,0
GRN-2024-01605,1,PO-2024-00633,1,BRS,2024-08-27,72,0
GRN-2024-01606,1,PO-2024-00635,2,LIV,2024-08-27,55,0
GRN-2024-01607,1,PO-2024-00637,1,LIV,2024-08-27,180,0
GRN-2024-01608,1,PO-2024-00637,2,LIV,2024-08-27,125,1
GRN-2024-01609,1,PO-2024-00646,1,WAR,2024-08-27,56,0
GRN-2024-01610,1,PO-2024-00664,1,DAV,2024-08-27,32,0
GRN-2024-01611,1,PO-2024-00664,2,DAV,2024-08-27,6,0
GRN-2024-01612,1,PO-2024-00664,3,DAV,2024-08-27,3,0
GRN-2024-01613,1,PO-2024-00664,4,DAV,2024-08-27,6,0
GRN-2024-01614,1,PO-2024-00603,1,BRS,2024-08-28,3,0
GRN-2024-01615,1,PO-2024-00612,2,DAV,2024-08-28,9,0
GRN-2024-01616,1,PO-2024-00639,2,DAV,2024-08-28,5,1
GRN-2024-01617,1,PO-2024-00668,1,DAV,2024-08-28,15,0
GRN-2024-01618,1,PO-2024-00668,2,DAV,2024-08-28,18,0
GRN-2024-01619,1,PO-2024-00668,3,DAV,2024-08-28,11,0
GRN-2024-01620,1,PO-2024-00668,4,DAV,2024-08-28,5,0
GRN-2024-01621,1,PO-2024-00670,1,WAR,2024-08-28,405,0
GRN-2024-01622,1,PO-2024-00671,1,BRS,2024-08-28,136,0
GRN-2024-01623,1,PO-2024-00672,1,BRS,2024-08-28,151,1
GRN-2024-01624,1,PO-2024-00672,2,BRS,2024-08-28,13,0
GRN-2024-01625,1,PO-2024-00471,1,LIV,2024-08-29,119,1
GRN-2024-01626,1,PO-2024-00624,4,DAV,2024-08-29,15,0
GRN-2024-01627,1,PO-2024-00643,1,DAV,2024-08-29,3,0
GRN-2024-01628,1,PO-2024-00674,1,DAV,2024-08-29,54,0
GRN-2024-01629,1,PO-2024-00674,2,DAV,2024-08-29,44,0
GRN-2024-01630,1,PO-2024-00674,3,DAV,2024-08-29,53,0
GRN-2024-01631,1,PO-2024-00662,1,DAV,2024-08-30,11,0
GRN-2024-01632,1,PO-2024-00666,1,WAR,2024-08-30,16,0
GRN-2024-01633,1,PO-2024-00680,1,WAR,2024-08-30,125,0
GRN-2024-01634,1,PO-2024-00682,1,BRS,2024-08-30,72,0
GRN-2024-01635,1,PO-2024-00682,2,BRS,2024-08-30,56,0
GRN-2024-01636,1,PO-2024-00693,3,WAR,2024-08-30,25,0
GRN-2024-01637,1,PO-2024-00411,2,DAV,2024-09-02,108,2
GRN-2024-01638,1,PO-2024-00624,1,DAV,2024-09-02,24,0
GRN-2024-01639,1,PO-2024-00624,3,DAV,2024-09-02,24,0
GRN-2024-01640,1,PO-2024-00635,1,LIV,2024-09-02,22,0
GRN-2024-01641,1,PO-2024-00635,2,LIV,2024-09-02,30,0
GRN-2024-01642,1,PO-2024-00653,1,BRS,2024-09-02,56,0
GRN-2024-01643,1,PO-2024-00671,1,BRS,2024-09-02,44,0
GRN-2024-01644,1,PO-2024-00683,1,DAV,2024-09-02,52,0
GRN-2024-01645,1,PO-2024-00683,2,DAV,2024-09-02,54,0
GRN-2024-01646,1,PO-2024-00684,1,WAR,2024-09-02,449,1
GRN-2024-01647,1,PO-2024-00684,2,WAR,2024-09-02,28,0
GRN-2024-01648,1,PO-2024-00685,1,WAR,2024-09-02,200,0
GRN-2024-01649,1,PO-2024-00480,1,DAV,2024-09-03,107,1
GRN-2024-01650,1,PO-2024-00480,3,DAV,2024-09-03,90,0
GRN-2024-01651,1,PO-2024-00480,4,DAV,2024-09-03,360,4
GRN-2024-01652,1,PO-2024-00499,1,DAV,2024-09-03,163,5
GRN-2024-01653,1,PO-2024-00659,2,DAV,2024-09-03,24,0
GRN-2024-01654,1,PO-2024-00687,1,BRS,2024-09-03,156,0
GRN-2024-01655,1,PO-2024-00687,2,BRS,2024-09-03,24,0
GRN-2024-01656,1,PO-2024-00688,1,LIV,2024-09-03,189,1
GRN-2024-01657,1,PO-2024-00422,1,DAV,2024-09-04,56,3
GRN-2024-01658,1,PO-2024-00477,1,WAR,2024-09-04,840,18
GRN-2024-01659,1,PO-2024-00624,2,DAV,2024-09-04,410,4
GRN-2024-01660,1,PO-2024-00667,1,DAV,2024-09-04,3,0
GRN-2024-01661,1,PO-2024-00675,1,WAR,2024-09-04,116,0
GRN-2024-01662,1,PO-2024-00689,1,DAV,2024-09-04,465,0
GRN-2024-01663,1,PO-2024-00689,2,DAV,2024-09-04,15,0
GRN-2024-01664,1,PO-2024-00689,3,DAV,2024-09-04,8,0
GRN-2024-01665,1,PO-2024-00690,1,DAV,2024-09-04,168,0
GRN-2024-01666,1,PO-2024-00691,1,DAV,2024-09-04,6,0
GRN-2024-01667,1,PO-2024-00691,2,DAV,2024-09-04,18,0
GRN-2024-01668,1,PO-2024-00691,3,DAV,2024-09-04,5,0
GRN-2024-01669,1,PO-2024-00691,4,DAV,2024-09-04,41,0
GRN-2024-01670,1,PO-2024-00694,2,BRS,2024-09-04,6,0
GRN-2024-01671,1,PO-2024-00697,1,DAV,2024-09-04,15,0
GRN-2024-01672,1,PO-2024-00484,1,DAV,2024-09-05,495,10
GRN-2024-01673,1,PO-2024-00675,2,WAR,2024-09-05,91,0
GRN-2024-01674,1,PO-2024-00678,2,DAV,2024-09-05,6,0
GRN-2024-01675,1,PO-2024-00693,1,WAR,2024-09-05,168,0
GRN-2024-01676,1,PO-2024-00693,2,WAR,2024-09-05,120,0
GRN-2024-01677,1,PO-2024-00693,4,WAR,2024-09-05,42,0
GRN-2024-01678,1,PO-2024-00694,1,BRS,2024-09-05,7,1
GRN-2024-01679,1,PO-2024-00698,1,WAR,2024-09-05,28,0
GRN-2024-01680,1,PO-2024-00491,1,WAR,2024-09-06,194,4
GRN-2024-01681,1,PO-2024-00561,2,DAV,2024-09-06,35,1
GRN-2024-01682,1,PO-2024-00659,1,DAV,2024-09-06,26,0
GRN-2024-01683,1,PO-2024-00696,1,DAV,2024-09-06,232,0
GRN-2024-01684,1,PO-2024-00696,2,DAV,2024-09-06,8,0
GRN-2024-01685,1,PO-2024-00697,2,DAV,2024-09-06,6,0
