movement_id,sku,warehouse_code,movement_date,movement_type,quantity,unit_cost_gbp,source_document
4536,VENT-1043,DAV,2024-03-19,Sales issue,-1,47.24,SO-2024-01081
4537,DRAIN-1084,DAV,2024-03-19,Sales issue,-13,7.42,SO-2024-01081
4538,RENW-1100,DAV,2024-03-19,Sales issue,-1,655.91,SO-2024-01081
4539,HEAT-1082,WAR,2024-03-19,Sales issue,-2,209.2,SO-2024-01083
4540,HEAT-1200,WAR,2024-03-19,Sales issue,-1,955.83,SO-2024-01083
4541,TOOL-1155,WAR,2024-03-19,Sales issue,-15,30.22,SO-2024-01085
4542,DRAIN-1161,WAR,2024-03-19,Sales issue,-9,7.8,SO-2024-01085
4543,VALV-1007,WAR,2024-03-19,Sales issue,-5,11.64,SO-2024-01085
4544,VALV-1084,WAR,2024-03-19,Sales issue,-4,111.53,SO-2024-01085
4545,TOOL-1149,WAR,2024-03-19,Sales issue,-18,2.43,SO-2024-01087
4546,PIPE-1186,WAR,2024-03-19,Sales issue,-45,0.93,SO-2024-01087
4547,TOOL-1110,WAR,2024-03-19,Sales issue,-9,20.39,SO-2024-01088
4548,HEAT-1203,WAR,2024-03-19,Sales issue,-2,590.64,SO-2024-01088
4549,HEAT-1064,WAR,2024-03-19,Sales issue,-2,271.99,SO-2024-01088
4550,PIPE-1044,WAR,2024-03-19,Sales issue,-44,11.03,SO-2024-01088
4551,ELEC-1184,LIV,2024-03-19,Sales issue,-17,104.72,SO-2024-01090
4552,DRAIN-1016,LIV,2024-03-19,Sales issue,-7,74.18,SO-2024-01090
4553,TOOL-1071,LIV,2024-03-19,Sales issue,-6,2.76,SO-2024-01090
4554,TOOL-1182,DAV,2024-03-20,Goods receipt,89,1.88,PO-2024-00047
4555,DRAIN-1204,DAV,2024-03-20,Goods receipt,42,6.92,PO-2024-00207
4556,ELEC-1184,DAV,2024-03-20,Goods receipt,77,104.38,PO-2024-00207
4557,ELEC-1150,DAV,2024-03-20,Goods receipt,84,14.82,PO-2024-00207
4558,DRAIN-1084,DAV,2024-03-20,Goods receipt,15,7.51,PO-2024-00212
4559,DRAIN-1145,WAR,2024-03-20,Goods receipt,38,14.43,PO-2024-00216
4560,PIPE-1150,DAV,2024-03-20,Goods receipt,297,0.34,PO-2024-00227
4561,HEAT-1168,DAV,2024-03-20,Goods receipt,5,482.94,PO-2024-00238
4562,VENT-1053,DAV,2024-03-20,Goods receipt,6,31.65,PO-2024-00238
4563,VENT-1176,DAV,2024-03-20,Goods receipt,6,43.52,PO-2024-00238
4564,RENW-1100,DAV,2024-03-20,Sales issue,-1,655.91,SO-2024-01040
4565,RENW-1087,DAV,2024-03-20,Sales issue,-1,1021.51,SO-2024-01040
4566,VENT-1019,DAV,2024-03-20,Sales issue,-2,58.47,SO-2024-01040
4567,PIPE-1109,WAR,2024-03-20,Sales issue,-145,3.47,SO-2024-01070
4568,RENW-1087,WAR,2024-03-20,Sales issue,-1,1020.73,SO-2024-01070
4569,ELEC-1049,LIV,2024-03-20,Sales issue,-10,34.68,SO-2024-01074
4570,VENT-1095,LIV,2024-03-20,Sales issue,-2,143.6,SO-2024-01074
4571,RENW-1000,LIV,2024-03-20,Sales issue,-1,1684.22,SO-2024-01074
4572,HEAT-1203,DAV,2024-03-20,Sales issue,-1,590.64,SO-2024-01082
4573,VALV-1056,DAV,2024-03-20,Sales issue,-6,24.7,SO-2024-01082
4574,DRAIN-1113,DAV,2024-03-20,Sales issue,-9,15.44,SO-2024-01082
4575,VALV-1091,WAR,2024-03-20,Sales issue,-7,69.35,SO-2024-01084
4576,DRAIN-1158,WAR,2024-03-20,Sales issue,-11,60.94,SO-2024-01089
4577,HEAT-1211,DAV,2024-03-20,Sales issue,-2,406.94,SO-2024-01091
4578,ELEC-1150,DAV,2024-03-20,Sales issue,-18,14.82,SO-2024-01091
4579,PIPE-1201,DAV,2024-03-20,Sales issue,-33,11.55,SO-2024-01091
4580,RENW-1112,DAV,2024-03-20,Sales issue,-1,705.96,SO-2024-01092
4581,VENT-1002,DAV,2024-03-20,Sales issue,-2,58.65,SO-2024-01093
4582,RENW-1035,DAV,2024-03-20,Sales issue,-2,1431.64,SO-2024-01093
4583,TOOL-1092,DAV,2024-03-20,Sales issue,-9,26.86,SO-2024-01093
4584,HEAT-1016,DAV,2024-03-20,Sales issue,-1,465.08,SO-2024-01093
4585,RENW-1112,DAV,2024-03-20,Sales issue,-2,705.96,SO-2024-01093
4586,RENW-1000,DAV,2024-03-20,Sales issue,-1,1684.22,SO-2024-01095
4587,DRAIN-1214,DAV,2024-03-20,Sales issue,-11,34.98,SO-2024-01095
4588,DRAIN-1158,DAV,2024-03-20,Sales issue,-5,78.52,SO-2024-01095
4589,VENT-1053,DAV,2024-03-20,Sales issue,-2,31.65,SO-2024-01095
4590,DRAIN-1138,DAV,2024-03-20,Sales issue,-9,151.26,SO-2024-01096
4591,ELEC-1143,WAR,2024-03-20,Sales issue,-12,16.47,SO-2024-01097
4592,DRAIN-1158,WAR,2024-03-20,Sales issue,-10,60.94,SO-2024-01097
4593,VENT-1119,WAR,2024-03-20,Sales issue,-2,634.96,SO-2024-01098
4594,RENW-1100,WAR,2024-03-20,Sales issue,-2,653.68,SO-2024-01098
4595,VALV-1007,WAR,2024-03-20,Sales issue,-4,11.64,SO-2024-01099
4596,TOOL-1128,WAR,2024-03-20,Sales issue,-17,2.53,SO-2024-01099
4597,PIPE-1201,WAR,2024-03-20,Sales issue,-44,11.75,SO-2024-01100
4598,ELEC-1008,WAR,2024-03-20,Sales issue,-20,4.46,SO-2024-01101
4599,PIPE-1150,WAR,2024-03-20,Sales issue,-65,0.29,SO-2024-01101
4600,PIPE-1165,LIV,2024-03-20,Sales issue,-17,14.13,SO-2024-01103
4601,PIPE-1044,LIV,2024-03-20,Sales issue,-195,11.07,SO-2024-01103
4602,ELEC-1049,LIV,2024-03-20,Sales issue,-28,34.68,SO-2024-01103
4603,PIPE-1150,LIV,2024-03-20,Sales issue,-111,0.29,SO-2024-01103
4604,TOOL-1021,LIV,2024-03-20,Sales issue,-7,1.69,SO-2024-01103
4605,DRAIN-1158,LIV,2024-03-20,Sales issue,-6,78.85,SO-2024-01103
4606,RENW-1100,LIV,2024-03-20,Sales issue,-1,652.11,SO-2024-01103
4607,PIPE-1038,LIV,2024-03-20,Write-off,-10,1.07,WOFF-LIV-2024-03-20
4608,PIPE-1061,WAR,2024-03-21,Goods receipt,968,1.51,PO-2024-00033
4609,PIPE-1168,WAR,2024-03-21,Goods receipt,2078,0.71,PO-2024-00033
4610,TOOL-1092,WAR,2024-03-21,Goods receipt,137,23.13,PO-2024-00033
4611,TOOL-1149,WAR,2024-03-21,Goods receipt,87,2.44,PO-2024-00033
4612,VENT-1084,LIV,2024-03-21,Goods receipt,47,31.42,PO-2024-00035
4613,TOOL-1031,LIV,2024-03-21,Goods receipt,146,11.17,PO-2024-00035
4614,PIPE-1150,LIV,2024-03-21,Goods receipt,768,0.29,PO-2024-00035
4615,PIPE-1025,DAV,2024-03-21,Goods receipt,341,2.1,PO-2024-00171
4616,VALV-1121,DAV,2024-03-21,Goods receipt,42,82.35,PO-2024-00184
4617,RENW-1081,DAV,2024-03-21,Goods receipt,3,2058.4,PO-2024-00203
4618,RENW-1203,DAV,2024-03-21,Goods receipt,6,761.6,PO-2024-00213
4619,DRAIN-1009,DAV,2024-03-21,Goods receipt,23,7.21,PO-2024-00215
4620,TOOL-1003,DAV,2024-03-21,Goods receipt,28,28.12,PO-2024-00241
4621,RENW-1105,DAV,2024-03-21,Goods receipt,5,2704.19,PO-2024-00241
4622,HEAT-1142,DAV,2024-03-21,Goods receipt,11,438.21,PO-2024-00241
4623,DRAIN-1016,DAV,2024-03-21,Goods receipt,53,74.08,PO-2024-00241
4624,HEAT-1130,WAR,2024-03-21,Goods receipt,8,660.81,PO-2024-00242
4625,ELEC-1025,WAR,2024-03-21,Goods receipt,54,29.37,PO-2024-00242
4626,VALV-1007,WAR,2024-03-21,Goods receipt,25,11.64,PO-2024-00242
4627,VALV-1056,DAV,2024-03-21,Goods receipt,33,24.46,PO-2024-00243
4628,TOOL-1219,DAV,2024-03-21,Goods receipt,44,0.87,PO-2024-00247
4629,RENW-1100,WAR,2024-03-21,Sales issue,-1,653.68,SO-2024-01065
4630,RENW-1087,WAR,2024-03-21,Sales issue,-2,1020.73,SO-2024-01065
4631,DRAIN-1158,WAR,2024-03-21,Sales issue,-6,60.94,SO-2024-01065
4632,DRAIN-1214,WAR,2024-03-21,Sales issue,-7,35.19,SO-2024-01065
4633,RENW-1000,DAV,2024-03-21,Sales issue,-1,1684.22,SO-2024-01094
4634,VALV-1137,DAV,2024-03-21,Sales issue,-4,65.47,SO-2024-01104
4635,HEAT-1203,DAV,2024-03-21,Sales issue,-4,590.64,SO-2024-01104
4636,DRAIN-1204,DAV,2024-03-21,Sales issue,-7,6.92,SO-2024-01104
4637,ELEC-1131,DAV,2024-03-21,Sales issue,-39,19.89,SO-2024-01107
4638,HEAT-1082,DAV,2024-03-21,Sales issue,-1,208.28,SO-2024-01107
4639,HEAT-1137,DAV,2024-03-21,Sales issue,-1,599.88,SO-2024-01107
4640,ELEC-1107,DAV,2024-03-21,Sales issue,-9,2.46,SO-2024-01107
4641,TOOL-1077,DAV,2024-03-21,Sales issue,-35,2.14,SO-2024-01107
4642,TOOL-1155,DAV,2024-03-21,Sales issue,-21,31.0,SO-2024-01107
4643,TOOL-1128,DAV,2024-03-21,Sales issue,-21,2.53,SO-2024-01107
4644,ELEC-1162,DAV,2024-03-21,Sales issue,-26,23.48,SO-2024-01107
4645,TOOL-1021,DAV,2024-03-21,Sales issue,-8,1.69,SO-2024-01110
4646,VALV-1007,DAV,2024-03-21,Sales issue,-5,11.51,SO-2024-01111
4647,DRAIN-1199,DAV,2024-03-21,Sales issue,-4,5.55,SO-2024-01112
4648,VALV-1152,DAV,2024-03-21,Sales issue,-9,9.2,SO-2024-01112
4649,TOOL-1219,DAV,2024-03-21,Sales issue,-9,0.87,SO-2024-01112
4650,VENT-1185,DAV,2024-03-21,Sales issue,-4,71.27,SO-2024-01112
4651,DRAIN-1179,DAV,2024-03-21,Sales issue,-16,103.6,SO-2024-01114
4652,DRAIN-1016,DAV,2024-03-21,Sales issue,-7,74.08,SO-2024-01114
4653,TOOL-1128,DAV,2024-03-21,Sales issue,-7,2.53,SO-2024-01114
4654,VENT-1095,DAV,2024-03-21,Sales issue,-3,142.61,SO-2024-01114
4655,TOOL-1214,DAV,2024-03-21,Sales issue,-11,9.88,SO-2024-01114
4656,HEAT-1004,DAV,2024-03-21,Sales issue,-3,231.44,SO-2024-01114
4657,ELEC-1214,DAV,2024-03-21,Sales issue,-6,1.4,SO-2024-01115
4658,VALV-1121,DAV,2024-03-21,Sales issue,-1,82.35,SO-2024-01115
4659,VALV-1065,DAV,2024-03-21,Sales issue,-9,92.59,SO-2024-01115
4660,PIPE-1201,DAV,2024-03-21,Sales issue,-99,11.55,SO-2024-01115
4661,VENT-1080,DAV,2024-03-21,Sales issue,-3,81.53,SO-2024-01115
4662,VALV-1091,DAV,2024-03-21,Sales issue,-2,68.59,SO-2024-01115
4663,TOOL-1087,DAV,2024-03-21,Sales issue,-7,2.21,SO-2024-01116
4664,HEAT-1009,DAV,2024-03-21,Sales issue,-1,645.65,SO-2024-01116
4665,DRAIN-1158,DAV,2024-03-21,Sales issue,-4,78.52,SO-2024-01116
4666,ELEC-1131,DAV,2024-03-21,Sales issue,-16,19.89,SO-2024-01116
4667,TOOL-1163,DAV,2024-03-21,Sales issue,-13,6.75,SO-2024-01116
4668,PIPE-1201,WAR,2024-03-21,Sales issue,-36,11.75,SO-2024-01120
4669,TOOL-1071,WAR,2024-03-21,Sales issue,-17,2.76,SO-2024-01120
4670,PIPE-1044,WAR,2024-03-21,Sales issue,-51,11.03,SO-2024-01120
4671,DRAIN-1113,WAR,2024-03-21,Sales issue,-6,15.57,SO-2024-01120
4672,VALV-1110,WAR,2024-03-21,Sales issue,-3,11.82,SO-2024-01120
4673,HEAT-1200,WAR,2024-03-21,Sales issue,-1,955.83,SO-2024-01121
4674,TOOL-1018,WAR,2024-03-21,Sales issue,-17,1.11,SO-2024-01121
4675,RENW-1000,WAR,2024-03-21,Sales issue,-1,1717.39,SO-2024-01121
4676,DRAIN-1204,WAR,2024-03-21,Sales issue,-12,6.9,SO-2024-01121
4677,PIPE-1168,WAR,2024-03-21,Sales issue,-43,0.71,SO-2024-01121
4678,ELEC-1131,WAR,2024-03-21,Sales issue,-24,19.81,SO-2024-01122
4679,TOOL-1077,WAR,2024-03-21,Sales issue,-15,1.95,SO-2024-01122
4680,DRAIN-1113,WAR,2024-03-21,Sales issue,-11,15.57,SO-2024-01122
4681,TOOL-1110,WAR,2024-03-21,Sales issue,-10,20.39,SO-2024-01122
4682,ELEC-1143,WAR,2024-03-21,Sales issue,-26,16.47,SO-2024-01122
4683,HEAT-1211,WAR,2024-03-21,Sales issue,-1,408.69,SO-2024-01123
4684,ELEC-1134,WAR,2024-03-21,Sales issue,-19,87.04,SO-2024-01124
4685,TOOL-1182,WAR,2024-03-21,Sales issue,-13,2.38,SO-2024-01124
4686,ELEC-1117,WAR,2024-03-21,Sales issue,-8,3.44,SO-2024-01126
4687,PIPE-1142,WAR,2024-03-21,Sales issue,-46,0.42,SO-2024-01126
4688,ELEC-1107,WAR,2024-03-21,Sales issue,-66,2.47,SO-2024-01126
4689,PIPE-1168,WAR,2024-03-21,Sales issue,-93,0.71,SO-2024-01126
4690,PIPE-1004,WAR,2024-03-21,Sales issue,-39,1.62,SO-2024-01126
4691,PIPE-1189,WAR,2024-03-21,Sales issue,-28,1.11,SO-2024-01126
4692,RENW-1000,WAR,2024-03-21,Sales issue,-1,1717.39,SO-2024-01126
4693,VALV-1091,WAR,2024-03-21,Sales issue,-11,69.35,SO-2024-01126
4694,HEAT-1016,WAR,2024-03-21,Sales issue,-1,462.71,SO-2024-01127
4695,TOOL-1077,WAR,2024-03-21,Sales issue,-24,1.95,SO-2024-01127
4696,TOOL-1087,WAR,2024-03-21,Sales issue,-3,2.2,SO-2024-01127
4697,TOOL-1128,LIV,2024-03-21,Sales issue,-12,2.53,SO-2024-01128
4698,RENW-1087,LIV,2024-03-21,Sales issue,-1,1010.57,SO-2024-01128
4699,ELEC-1049,LIV,2024-03-21,Sales issue,-23,34.68,SO-2024-01129
4700,ELEC-1107,LIV,2024-03-21,Sales issue,-18,2.44,SO-2024-01129
4701,TOOL-1128,LIV,2024-03-21,Sales issue,-30,2.53,SO-2024-01129
4702,TOOL-1031,LIV,2024-03-21,Sales issue,-16,11.17,SO-2024-01129
4703,PIPE-1201,LIV,2024-03-21,Sales issue,-57,11.63,SO-2024-01129
4704,PIPE-1165,DAV,2024-03-21,Transfer out,-88,14.26,TRF-2024-0029
4705,PIPE-1165,LIV,2024-03-21,Transfer in,88,14.26,TRF-2024-0029
4706,VALV-1102,LIV,2024-03-22,Goods receipt,81,49.41,PO-2024-00043
4707,PIPE-1044,LIV,2024-03-22,Goods receipt,1636,11.04,PO-2024-00043
4708,TOOL-1071,LIV,2024-03-22,Goods receipt,270,2.75,PO-2024-00043
4709,PIPE-1011,DAV,2024-03-22,Goods receipt,162,0.41,PO-2024-00059
4710,VALV-1065,WAR,2024-03-22,Goods receipt,15,91.9,PO-2024-00125
4711,ELEC-1217,DAV,2024-03-22,Goods receipt,210,101.42,PO-2024-00207
4712,HEAT-1073,DAV,2024-03-22,Goods receipt,7,398.65,PO-2024-00217
4713,DRAIN-1122,DAV,2024-03-22,Goods receipt,24,38.45,PO-2024-00217
4714,HEAT-1203,DAV,2024-03-22,Goods receipt,12,584.22,PO-2024-00243
4715,RENW-1010,DAV,2024-03-22,Goods receipt,7,2813.13,PO-2024-00243
4716,PIPE-1189,DAV,2024-03-22,Goods receipt,92,1.11,PO-2024-00244
4717,ELEC-1214,DAV,2024-03-22,Goods receipt,168,1.4,PO-2024-00244
4718,TOOL-1137,DAV,2024-03-22,Goods receipt,52,21.37,PO-2024-00247
4719,VALV-1196,DAV,2024-03-22,Goods receipt,15,35.71,PO-2024-00247
4720,ELEC-1088,DAV,2024-03-22,Goods receipt,139,13.19,PO-2024-00250
4721,TOOL-1031,WAR,2024-03-22,Customer return,16,11.23,SO-2024-00946
4722,PIPE-1044,DAV,2024-03-22,Sales issue,-64,11.03,SO-2024-01105
4723,HEAT-1082,DAV,2024-03-22,Sales issue,-2,208.28,SO-2024-01105
4724,PIPE-1150,DAV,2024-03-22,Sales issue,-59,0.34,SO-2024-01105
4725,RENW-1000,DAV,2024-03-22,Sales issue,-1,1684.22,SO-2024-01105
4726,DRAIN-1158,DAV,2024-03-22,Sales issue,-7,78.52,SO-2024-01105
4727,RENW-1022,DAV,2024-03-22,Sales issue,-1,1193.04,SO-2024-01106
4728,PIPE-1025,DAV,2024-03-22,Sales issue,-55,2.1,SO-2024-01106
4729,ELEC-1049,DAV,2024-03-22,Sales issue,-34,34.25,SO-2024-01106
4730,ELEC-1107,DAV,2024-03-22,Sales issue,-4,2.46,SO-2024-01108
4731,DRAIN-1145,DAV,2024-03-22,Sales issue,-10,14.52,SO-2024-01109
4732,VENT-1199,DAV,2024-03-22,Sales issue,-2,65.09,SO-2024-01109
4733,RENW-1100,DAV,2024-03-22,Sales issue,-2,655.91,SO-2024-01109
4734,TOOL-1128,DAV,2024-03-22,Sales issue,-25,2.53,SO-2024-01109
4735,HEAT-1059,DAV,2024-03-22,Sales issue,-1,273.6,SO-2024-01113
4736,VALV-1080,DAV,2024-03-22,Sales issue,-3,129.94,SO-2024-01113
4737,RENW-1081,DAV,2024-03-22,Sales issue,-1,2058.4,SO-2024-01113
4738,PIPE-1201,DAV,2024-03-22,Sales issue,-126,11.55,SO-2024-01113
4739,HEAT-1211,WAR,2024-03-22,Sales issue,-1,408.69,SO-2024-01118
4740,PIPE-1201,WAR,2024-03-22,Sales issue,-42,11.75,SO-2024-01118
4741,RENW-1100,WAR,2024-03-22,Sales issue,-1,653.68,SO-2024-01118
4742,PIPE-1142,WAR,2024-03-22,Sales issue,-84,0.42,SO-2024-01118
4743,VALV-1215,WAR,2024-03-22,Sales issue,-5,21.19,SO-2024-01118
4744,HEAT-1124,WAR,2024-03-22,Sales issue,-3,648.38,SO-2024-01118
4745,HEAT-1130,WAR,2024-03-22,Sales issue,-3,660.81,SO-2024-01118
4746,PIPE-1201,WAR,2024-03-22,Sales issue,-43,11.75,SO-2024-01125
4747,ELEC-1197,WAR,2024-03-22,Sales issue,-19,55.1,SO-2024-01125
4748,TOOL-1128,WAR,2024-03-22,Sales issue,-21,2.53,SO-2024-01125
4749,PIPE-1189,WAR,2024-03-22,Sales issue,-13,1.11,SO-2024-01125
4750,ELEC-1049,WAR,2024-03-22,Sales issue,-16,34.15,SO-2024-01125
4751,VENT-1095,LIV,2024-03-22,Sales issue,-5,143.6,SO-2024-01130
4752,PIPE-1201,LIV,2024-03-22,Sales issue,-28,11.63,SO-2024-01130
4753,TOOL-1128,LIV,2024-03-22,Sales issue,-23,2.53,SO-2024-01130
4754,DRAIN-1179,LIV,2024-03-22,Sales issue,-4,103.21,SO-2024-01130
4755,HEAT-1082,LIV,2024-03-22,Sales issue,-1,207.91,SO-2024-01130
4756,RENW-1100,LIV,2024-03-22,Sales issue,-2,652.11,SO-2024-01130
4757,ELEC-1049,DAV,2024-03-22,Sales issue,-23,34.25,SO-2024-01131
4758,TOOL-1163,DAV,2024-03-22,Sales issue,-6,6.75,SO-2024-01131
4759,RENW-1000,DAV,2024-03-22,Sales issue,-1,1684.22,SO-2024-01131
4760,HEAT-1016,DAV,2024-03-22,Sales issue,-2,465.08,SO-2024-01131
4761,TOOL-1071,DAV,2024-03-22,Sales issue,-7,2.79,SO-2024-01132
4762,RENW-1100,DAV,2024-03-22,Sales issue,-1,655.91,SO-2024-01132
4763,ELEC-1049,DAV,2024-03-22,Sales issue,-12,34.25,SO-2024-01132
4764,DRAIN-1192,DAV,2024-03-22,Sales issue,-6,116.35,SO-2024-01134
4765,ELEC-1217,DAV,2024-03-22,Sales issue,-29,101.42,SO-2024-01134
4766,RENW-1061,DAV,2024-03-22,Sales issue,-1,1692.38,SO-2024-01134
4767,RENW-1000,DAV,2024-03-22,Sales issue,-1,1684.22,SO-2024-01134
4768,RENW-1087,DAV,2024-03-22,Sales issue,-2,1021.51,SO-2024-01135
4769,RENW-1112,DAV,2024-03-22,Sales issue,-1,705.96,SO-2024-01135
4770,ELEC-1134,DAV,2024-03-22,Sales issue,-42,86.27,SO-2024-01135
4771,DRAIN-1138,DAV,2024-03-22,Sales issue,-3,151.26,SO-2024-01135
4772,HEAT-1130,DAV,2024-03-22,Sales issue,-3,658.61,SO-2024-01137
4773,TOOL-1077,DAV,2024-03-22,Sales issue,-17,2.14,SO-2024-01137
4774,ELEC-1134,DAV,2024-03-22,Sales issue,-14,86.27,SO-2024-01138
4775,RENW-1152,DAV,2024-03-22,Sales issue,-1,1901.36,SO-2024-01138
4776,HEAT-1203,DAV,2024-03-22,Sales issue,-2,584.22,SO-2024-01138
4777,RENW-1112,DAV,2024-03-22,Sales issue,-1,705.96,SO-2024-01138
4778,ELEC-1214,DAV,2024-03-22,Sales issue,-17,1.4,SO-2024-01138
4779,PIPE-1109,DAV,2024-03-22,Sales issue,-95,3.39,SO-2024-01140
4780,PIPE-1004,DAV,2024-03-22,Sales issue,-170,1.61,SO-2024-01140
4781,PIPE-1101,DAV,2024-03-22,Sales issue,-69,1.78,SO-2024-01140
4782,ELEC-1005,DAV,2024-03-22,Sales issue,-10,27.52,SO-2024-01141
4783,TOOL-1018,DAV,2024-03-22,Sales issue,-7,1.1,SO-2024-01141
4784,HEAT-1137,DAV,2024-03-22,Sales issue,-1,599.88,SO-2024-01141
4785,VALV-1121,DAV,2024-03-22,Sales issue,-7,82.35,SO-2024-01141
4786,ELEC-1217,DAV,2024-03-22,Sales issue,-25,101.42,SO-2024-01141
4787,ELEC-1088,DAV,2024-03-22,Sales issue,-11,13.19,SO-2024-01141
4788,TOOL-1163,DAV,2024-03-22,Sales issue,-11,6.75,SO-2024-01141
4789,TOOL-1067,WAR,2024-03-22,Sales issue,-8,6.78,SO-2024-01142
4790,TOOL-1128,WAR,2024-03-22,Sales issue,-29,2.53,SO-2024-01143
4791,ELEC-1107,WAR,2024-03-22,Sales issue,-10,2.47,SO-2024-01143
4792,TOOL-1201,WAR,2024-03-22,Sales issue,-8,11.89,SO-2024-01143
4793,VALV-1056,WAR,2024-03-22,Sales issue,-3,19.03,SO-2024-01144
4794,TOOL-1021,WAR,2024-03-22,Sales issue,-16,1.68,SO-2024-01144
4795,ELEC-1008,WAR,2024-03-22,Sales issue,-12,4.46,SO-2024-01146
4796,ELEC-1217,WAR,2024-03-22,Sales issue,-36,102.63,SO-2024-01147
4797,HEAT-1211,WAR,2024-03-22,Sales issue,-1,408.69,SO-2024-01147
4798,PIPE-1201,WAR,2024-03-22,Sales issue,-43,11.75,SO-2024-01147
4799,ELEC-1008,WAR,2024-03-22,Sales issue,-10,4.46,SO-2024-01148
4800,ELEC-1131,WAR,2024-03-22,Sales issue,-12,19.81,SO-2024-01148
4801,TOOL-1051,WAR,2024-03-22,Sales issue,-9,0.83,SO-2024-01148
4802,HEAT-1142,LIV,2024-03-22,Sales issue,-1,436.92,SO-2024-01150
4803,ELEC-1134,LIV,2024-03-22,Sales issue,-21,87.23,SO-2024-01150
4804,TOOL-1018,LIV,2024-03-22,Sales issue,-8,1.11,SO-2024-01151
4805,PIPE-1044,LIV,2024-03-22,Sales issue,-61,11.04,SO-2024-01151
4806,VALV-1102,LIV,2024-03-22,Sales issue,-5,49.41,SO-2024-01151
4807,VALV-1152,LIV,2024-03-22,Sales issue,-4,9.18,SO-2024-01151
4808,PIPE-1119,LIV,2024-03-22,Sales issue,-78,6.85,SO-2024-01151
4809,VALV-1056,LIV,2024-03-22,Sales issue,-1,24.8,SO-2024-01151
4810,PIPE-1201,LIV,2024-03-22,Sales issue,-49,11.63,SO-2024-01151
4811,ELEC-1217,DAV,2024-03-22,Transfer out,-52,101.42,TRF-2024-0030
4812,ELEC-1217,WAR,2024-03-22,Transfer in,52,101.42,TRF-2024-0030
4813,HEAT-1203,DAV,2024-03-22,Transfer out,-3,584.22,TRF-2024-0031
4814,HEAT-1203,LIV,2024-03-22,Transfer in,3,584.22,TRF-2024-0031
4815,PIPE-1017,LIV,2024-03-25,Goods receipt,837,0.5,PO-2024-00029
4816,RENW-1053,DAV,2024-03-25,Goods receipt,22,1889.75,PO-2024-00047
4817,PIPE-1061,DAV,2024-03-25,Goods receipt,411,1.93,PO-2024-00206
4818,HEAT-1137,DAV,2024-03-25,Goods receipt,2,600.67,PO-2024-00212
4819,HEAT-1211,DAV,2024-03-25,Goods receipt,8,404.02,PO-2024-00225
4820,PIPE-1064,LIV,2024-03-25,Goods receipt,271,8.18,PO-2024-00237
4821,TOOL-1137,WAR,2024-03-25,Goods receipt,27,21.39,PO-2024-00242
4822,PIPE-1201,DAV,2024-03-25,Goods receipt,1981,11.53,PO-2024-00250
4823,VALV-1130,DAV,2024-03-25,Goods receipt,19,18.52,PO-2024-00250
4824,PIPE-1119,WAR,2024-03-25,Goods receipt,598,6.8,PO-2024-00252
4825,ELEC-1197,WAR,2024-03-25,Goods receipt,59,55.57,PO-2024-00255
4826,VALV-1102,WAR,2024-03-25,Goods receipt,27,60.99,PO-2024-00255
4827,DRAIN-1179,WAR,2024-03-25,Goods receipt,120,103.61,PO-2024-00255
4828,DRAIN-1016,WAR,2024-03-25,Goods receipt,46,73.71,PO-2024-00255
4829,PIPE-1142,DAV,2024-03-25,Goods receipt,180,0.43,PO-2024-00258
4830,RENW-1087,LIV,2024-03-25,Sales issue,-3,1010.57,SO-2024-01102
4831,PIPE-1061,LIV,2024-03-25,Sales issue,-37,1.5,SO-2024-01102
4832,PIPE-1061,WAR,2024-03-25,Sales issue,-69,1.51,SO-2024-01117
4833,ELEC-1214,WAR,2024-03-25,Sales issue,-26,1.4,SO-2024-01117
4834,PIPE-1201,WAR,2024-03-25,Sales issue,-25,11.75,SO-2024-01117
4835,DRAIN-1179,DAV,2024-03-25,Sales issue,-10,103.6,SO-2024-01133
4836,PIPE-1029,DAV,2024-03-25,Sales issue,-27,4.29,SO-2024-01133
4837,VALV-1175,DAV,2024-03-25,Sales issue,-2,41.37,SO-2024-01133
4838,PIPE-1201,DAV,2024-03-25,Sales issue,-82,11.53,SO-2024-01133
4839,ELEC-1131,DAV,2024-03-25,Sales issue,-10,19.89,SO-2024-01133
4840,RENW-1192,DAV,2024-03-25,Sales issue,-2,1176.62,SO-2024-01136
4841,VENT-1019,DAV,2024-03-25,Sales issue,-3,58.47,SO-2024-01136
4842,ELEC-1088,DAV,2024-03-25,Sales issue,-36,13.19,SO-2024-01139
4843,ELEC-1214,WAR,2024-03-25,Sales issue,-11,1.4,SO-2024-01145
4844,TOOL-1128,WAR,2024-03-25,Sales issue,-14,2.53,SO-2024-01145
4845,HEAT-1130,WAR,2024-03-25,Sales issue,-4,660.81,SO-2024-01145
4846,PIPE-1165,WAR,2024-03-25,Sales issue,-21,14.17,SO-2024-01149
4847,PIPE-1025,WAR,2024-03-25,Sales issue,-123,1.76,SO-2024-01149
4848,RENW-1000,WAR,2024-03-25,Sales issue,-1,1717.39,SO-2024-01149
4849,DRAIN-1158,WAR,2024-03-25,Sales issue,-9,60.94,SO-2024-01149
4850,PIPE-1201,WAR,2024-03-25,Sales issue,-23,11.75,SO-2024-01149
4851,RENW-1087,DAV,2024-03-25,Sales issue,-1,1021.51,SO-2024-01152
4852,VENT-1084,DAV,2024-03-25,Sales issue,-3,39.73,SO-2024-01152
