week_ending_date,sku,warehouse_code,quantity_on_hand,quantity_allocated,quantity_on_order,days_at_zero_in_week,weighted_average_cost_gbp,stock_value_gbp
2024-04-14,ELEC-1150,WAR,46,0,75,0,14.84,682.64
2024-04-14,ELEC-1184,WAR,75,0,0,0,104.33,7824.75
2024-04-14,ELEC-1197,WAR,105,0,0,0,55.31,5807.55
2024-04-14,ELEC-1204,WAR,138,0,0,0,17.43,2405.34
2024-04-14,ELEC-1214,WAR,59,0,0,0,1.4,82.6
2024-04-14,ELEC-1217,WAR,123,0,182,0,101.66,12504.18
2024-04-14,HEAT-1016,WAR,21,0,0,0,462.71,9716.91
2024-04-14,HEAT-1064,WAR,0,0,24,4,271.99,0.0
2024-04-14,HEAT-1082,WAR,7,0,14,0,209.2,1464.4
2024-04-14,HEAT-1124,WAR,11,0,0,0,645.35,7098.85
2024-04-14,HEAT-1130,WAR,5,0,4,0,659.58,3297.9
2024-04-14,HEAT-1142,WAR,28,0,0,2,358.74,10044.72
2024-04-14,HEAT-1200,WAR,8,0,0,0,941.58,7532.64
2024-04-14,HEAT-1203,WAR,0,0,30,7,590.64,0.0
2024-04-14,HEAT-1211,WAR,6,0,7,0,408.69,2452.14
2024-04-14,PIPE-1004,WAR,294,0,0,0,1.62,476.28
2024-04-14,PIPE-1017,WAR,799,0,0,0,0.5,399.5
2024-04-14,PIPE-1025,WAR,1942,0,0,0,1.76,3417.92
2024-04-14,PIPE-1029,WAR,264,0,0,0,4.37,1153.68
2024-04-14,PIPE-1038,WAR,197,100,468,0,1.07,210.79
2024-04-14,PIPE-1044,WAR,1434,0,0,0,11.03,15817.02
2024-04-14,PIPE-1061,WAR,855,0,990,0,1.51,1291.05
2024-04-14,PIPE-1064,WAR,198,0,0,0,8.15,1613.7
2024-04-14,PIPE-1070,WAR,0,0,372,7,13.17,0.0
2024-04-14,PIPE-1088,WAR,0,0,308,7,0.27,0.0
2024-04-14,PIPE-1094,WAR,112,0,198,0,7.75,868.0
2024-04-14,PIPE-1101,WAR,207,0,0,0,1.78,368.46
2024-04-14,PIPE-1109,WAR,111,0,450,0,3.47,385.17
2024-04-14,PIPE-1119,WAR,372,0,0,0,6.8,2529.6
2024-04-14,PIPE-1126,WAR,195,0,0,0,7.52,1466.4
2024-04-14,PIPE-1135,WAR,154,0,0,0,4.1,631.4
2024-04-14,PIPE-1142,WAR,50,0,156,0,0.43,21.5
2024-04-14,PIPE-1150,WAR,697,0,0,0,0.29,202.13
2024-04-14,PIPE-1165,WAR,192,91,0,3,14.04,2695.68
2024-04-14,PIPE-1168,WAR,1452,54,0,0,0.71,1030.92
2024-04-14,PIPE-1186,WAR,157,0,0,0,0.93,146.01
2024-04-14,PIPE-1189,WAR,174,0,0,0,1.11,193.14
2024-04-14,PIPE-1201,WAR,1244,103,0,0,11.75,14617.0
2024-04-14,PIPE-1206,WAR,214,0,0,0,0.55,117.7
2024-04-14,PIPE-1214,WAR,201,0,0,0,0.42,84.42
2024-04-14,RENW-1000,WAR,14,0,0,0,1717.39,24043.46
2024-04-14,RENW-1087,WAR,12,0,36,0,1020.73,12248.76
2024-04-14,RENW-1100,WAR,39,0,0,0,653.68,25493.52
2024-04-14,TOOL-1003,WAR,20,0,0,0,28.67,573.4
2024-04-14,TOOL-1018,WAR,38,0,0,0,1.11,42.18
2024-04-14,TOOL-1021,WAR,0,43,238,5,1.69,0.0
2024-04-14,TOOL-1031,WAR,50,0,147,0,11.23,561.5
2024-04-14,TOOL-1051,WAR,6,0,154,0,0.83,4.98
2024-04-14,TOOL-1067,WAR,224,0,258,0,6.78,1518.72
2024-04-14,TOOL-1071,WAR,95,0,364,0,2.76,262.2
2024-04-14,TOOL-1077,WAR,268,0,0,0,1.95,522.6
2024-04-14,TOOL-1087,WAR,44,0,0,0,2.2,96.8
2024-04-14,TOOL-1092,WAR,184,0,0,0,23.14,4257.76
2024-04-14,TOOL-1110,WAR,9,0,144,0,20.39,183.51
2024-04-14,TOOL-1128,WAR,200,0,191,0,2.51,502.0
2024-04-14,TOOL-1137,WAR,28,0,45,0,21.43,600.04
2024-04-14,TOOL-1144,WAR,88,0,0,0,1.04,91.52
2024-04-14,TOOL-1149,WAR,119,0,0,0,2.44,290.36
2024-04-14,TOOL-1155,WAR,49,0,72,0,30.22,1480.78
2024-04-14,TOOL-1163,WAR,37,0,0,0,6.81,251.97
2024-04-14,TOOL-1175,WAR,29,0,36,0,2.81,81.49
2024-04-14,TOOL-1182,WAR,25,0,90,0,1.88,47.0
2024-04-14,TOOL-1201,WAR,22,0,0,0,11.89,261.58
2024-04-14,TOOL-1219,WAR,58,0,0,0,0.87,50.46
2024-04-14,VALV-1007,WAR,17,0,0,0,11.64,197.88
2024-04-14,VALV-1024,WAR,13,0,0,0,117.53,1527.89
2024-04-14,VALV-1056,WAR,60,0,0,0,19.03,1141.8
2024-04-14,VALV-1065,WAR,2,0,20,0,91.85,183.7
2024-04-14,VALV-1084,WAR,33,0,84,0,111.46,3678.18
2024-04-14,VALV-1091,WAR,18,0,112,0,69.35,1248.3
2024-04-14,VALV-1102,WAR,42,15,0,0,60.99,2561.58
2024-04-14,VALV-1110,WAR,25,0,0,0,11.79,294.75
2024-04-14,VALV-1121,WAR,30,0,38,0,82.33,2469.9
2024-04-14,VALV-1152,WAR,66,0,0,0,6.54,431.64
2024-04-14,VALV-1192,WAR,0,0,138,7,38.41,0.0
2024-04-14,VALV-1204,WAR,6,0,19,0,37.76,226.56
2024-04-14,VALV-1215,WAR,25,0,0,0,20.92,523.0
2024-04-14,VENT-1019,WAR,3,0,66,0,58.59,175.77
2024-04-14,VENT-1084,WAR,12,2,0,0,39.34,472.08
2024-04-14,VENT-1095,WAR,8,0,0,0,143.18,1145.44
2024-04-14,VENT-1119,WAR,24,0,0,0,634.96,15239.04
2024-04-14,VENT-1214,WAR,6,0,16,0,159.82,958.92
2024-04-21,DRAIN-1005,DAV,3,0,72,0,6.98,20.94
2024-04-21,DRAIN-1009,DAV,27,0,0,0,7.21,194.67
2024-04-21,DRAIN-1016,DAV,37,0,0,0,74.08,2740.96
2024-04-21,DRAIN-1025,DAV,25,0,0,0,59.58,1489.5
2024-04-21,DRAIN-1033,DAV,41,0,0,0,8.73,357.93
2024-04-21,DRAIN-1037,DAV,38,0,0,0,22.89,869.82
2024-04-21,DRAIN-1047,DAV,67,0,0,0,170.48,11422.16
2024-04-21,DRAIN-1051,DAV,14,0,24,0,127.13,1779.82
2024-04-21,DRAIN-1056,DAV,17,0,24,0,23.34,396.78
2024-04-21,DRAIN-1068,DAV,37,0,0,0,9.69,358.53
2024-04-21,DRAIN-1075,DAV,19,0,25,0,62.27,1183.13
2024-04-21,DRAIN-1082,DAV,6,0,24,0,6.07,36.42
2024-04-21,DRAIN-1084,DAV,48,0,0,0,7.53,361.44
2024-04-21,DRAIN-1095,DAV,72,0,0,0,86.93,6258.96
2024-04-21,DRAIN-1098,DAV,29,0,0,0,36.38,1055.02
2024-04-21,DRAIN-1106,DAV,37,24,0,0,9.59,354.83
2024-04-21,DRAIN-1113,DAV,24,0,47,0,15.45,370.8
2024-04-21,DRAIN-1122,DAV,42,0,0,0,38.45,1614.9
2024-04-21,DRAIN-1130,DAV,13,0,25,0,57.37,745.81
2024-04-21,DRAIN-1138,DAV,32,0,0,0,151.73,4855.36
2024-04-21,DRAIN-1145,DAV,0,6,46,7,14.52,0.0
2024-04-21,DRAIN-1148,DAV,45,0,0,0,8.82,396.9
2024-04-21,DRAIN-1158,DAV,69,0,0,0,79.85,5509.65
2024-04-21,DRAIN-1161,DAV,39,0,154,0,7.75,302.25
2024-04-21,DRAIN-1173,DAV,46,0,0,0,189.31,8708.26
2024-04-21,DRAIN-1179,DAV,81,0,0,0,103.6,8391.6
2024-04-21,DRAIN-1186,DAV,38,0,0,0,51.92,1972.96
2024-04-21,DRAIN-1192,DAV,30,0,0,0,116.12,3483.6
2024-04-21,DRAIN-1199,DAV,29,0,0,0,5.55,160.95
2024-04-21,DRAIN-1204,DAV,14,0,138,0,6.92,96.88
2024-04-21,DRAIN-1214,DAV,29,0,0,0,35.22,1021.38
2024-04-21,ELEC-1005,DAV,107,0,0,0,27.57,2949.99
2024-04-21,ELEC-1008,DAV,0,0,630,7,4.4,0.0
2024-04-21,ELEC-1014,DAV,81,0,0,0,2.58,208.98
2024-04-21,ELEC-1025,DAV,60,0,0,0,29.14,1748.4
2024-04-21,ELEC-1031,DAV,74,0,0,0,1.87,138.38
2024-04-21,ELEC-1036,DAV,60,0,0,0,2.32,139.2
2024-04-21,ELEC-1046,DAV,55,0,196,0,50.18,2759.9
2024-04-21,ELEC-1049,DAV,135,20,0,0,34.25,4623.75
2024-04-21,ELEC-1057,DAV,81,0,0,0,3.99,323.19
2024-04-21,ELEC-1067,DAV,101,0,0,0,5.17,522.17
2024-04-21,ELEC-1075,DAV,31,0,54,0,29.06,900.86
2024-04-21,ELEC-1081,DAV,29,0,54,0,14.59,423.11
2024-04-21,ELEC-1088,DAV,99,0,0,0,13.19,1305.81
2024-04-21,ELEC-1094,DAV,153,0,0,0,3.19,488.07
2024-04-21,ELEC-1102,DAV,90,0,0,0,11.5,1035.0
2024-04-21,ELEC-1107,DAV,133,0,0,0,2.46,327.18
2024-04-21,ELEC-1117,DAV,74,0,0,0,3.45,255.3
2024-04-21,ELEC-1119,DAV,68,0,0,0,67.86,4614.48
2024-04-21,ELEC-1131,DAV,0,0,528,7,19.91,0.0
2024-04-21,ELEC-1134,DAV,94,0,0,0,86.42,8123.48
2024-04-21,ELEC-1143,DAV,241,0,0,0,12.73,3067.93
2024-04-21,ELEC-1150,DAV,124,0,0,0,14.82,1837.68
2024-04-21,ELEC-1158,DAV,83,0,0,0,5.04,418.32
2024-04-21,ELEC-1162,DAV,55,0,54,0,23.48,1291.4
2024-04-21,ELEC-1171,DAV,55,0,0,0,48.39,2661.45
2024-04-21,ELEC-1176,DAV,51,0,0,0,13.33,679.83
2024-04-21,ELEC-1184,DAV,181,0,0,0,104.32,18881.92
2024-04-21,ELEC-1194,DAV,51,0,68,0,51.25,2613.75
2024-04-21,ELEC-1197,DAV,66,0,30,0,55.7,3676.2
2024-04-21,ELEC-1204,DAV,45,0,145,0,17.24,775.8
2024-04-21,ELEC-1214,DAV,70,0,168,0,1.4,98.0
2024-04-21,ELEC-1217,DAV,228,15,0,0,102.47,23363.16
2024-04-21,HEAT-1004,DAV,7,0,0,0,182.59,1278.13
2024-04-21,HEAT-1009,DAV,8,0,0,0,639.53,5116.24
2024-04-21,HEAT-1016,DAV,0,0,66,7,465.08,0.0
2024-04-21,HEAT-1022,DAV,10,0,0,0,214.97,2149.7
2024-04-21,HEAT-1033,DAV,10,0,0,0,784.41,7844.1
2024-04-21,HEAT-1039,DAV,9,0,0,0,260.75,2346.75
2024-04-21,HEAT-1047,DAV,6,0,9,0,418.6,2511.6
2024-04-21,HEAT-1054,DAV,7,1,0,0,495.75,3470.25
2024-04-21,HEAT-1059,DAV,2,0,10,0,273.6,547.2
2024-04-21,HEAT-1064,DAV,0,0,24,7,272.44,0.0
2024-04-21,HEAT-1073,DAV,8,0,0,0,398.65,3189.2
2024-04-21,HEAT-1082,DAV,8,0,15,0,208.28,1666.24
2024-04-21,HEAT-1089,DAV,7,0,0,0,483.09,3381.63
2024-04-21,HEAT-1094,DAV,5,0,5,0,533.73,2668.65
2024-04-21,HEAT-1103,DAV,13,0,0,0,199.31,2591.03
2024-04-21,HEAT-1109,DAV,9,0,0,0,242.42,2181.78
2024-04-21,HEAT-1112,DAV,10,0,0,0,310.28,3102.8
2024-04-21,HEAT-1124,DAV,7,0,24,0,660.03,4620.21
2024-04-21,HEAT-1130,DAV,5,0,10,0,671.58,3357.9
2024-04-21,HEAT-1137,DAV,8,0,0,0,607.2,4857.6
2024-04-21,HEAT-1142,DAV,8,0,0,0,438.21,3505.68
2024-04-21,HEAT-1151,DAV,11,0,0,0,632.44,6956.84
2024-04-21,HEAT-1158,DAV,10,0,0,0,1027.67,10276.7
2024-04-21,HEAT-1161,DAV,0,0,12,7,765.46,0.0
2024-04-21,HEAT-1168,DAV,9,0,0,0,482.94,4346.46
2024-04-21,HEAT-1175,DAV,7,0,0,0,272.03,1904.21
2024-04-21,HEAT-1182,DAV,8,0,0,0,437.58,3500.64
2024-04-21,HEAT-1192,DAV,11,0,0,0,260.38,2864.18
2024-04-21,HEAT-1200,DAV,8,0,0,1,941.33,7530.64
2024-04-21,HEAT-1203,DAV,15,0,0,0,584.14,8762.1
2024-04-21,HEAT-1211,DAV,5,0,8,0,404.02,2020.1
2024-04-21,PIPE-1004,DAV,0,0,248,7,1.59,0.0
2024-04-21,PIPE-1011,DAV,426,0,0,0,0.41,174.66
2024-04-21,PIPE-1017,DAV,609,0,858,0,0.49,298.41
2024-04-21,PIPE-1025,DAV,1807,165,0,0,2.1,3794.7
2024-04-21,PIPE-1029,DAV,490,0,0,0,4.29,2102.1
2024-04-21,PIPE-1038,DAV,599,0,0,0,1.07,640.93
2024-04-21,PIPE-1044,DAV,1267,0,0,0,11.03,13975.01
2024-04-21,PIPE-1054,DAV,210,0,0,0,0.46,96.6
2024-04-21,PIPE-1061,DAV,864,0,0,0,1.93,1667.52
2024-04-21,PIPE-1064,DAV,235,0,0,0,8.26,1941.1
2024-04-21,PIPE-1070,DAV,0,0,372,7,13.14,0.0
2024-04-21,PIPE-1079,DAV,264,51,0,0,0.71,187.44
2024-04-21,PIPE-1088,DAV,43,36,616,0,0.27,11.61
2024-04-21,PIPE-1094,DAV,137,0,198,0,7.75,1061.75
2024-04-21,PIPE-1101,DAV,154,0,290,0,1.81,278.74
2024-04-21,PIPE-1109,DAV,182,0,504,0,3.39,616.98
2024-04-21,PIPE-1117,DAV,192,0,0,0,5.56,1067.52
2024-04-21,PIPE-1119,DAV,1077,0,0,1,5.25,5654.25
2024-04-21,PIPE-1126,DAV,268,0,0,0,7.48,2004.64
2024-04-21,PIPE-1135,DAV,126,0,180,0,4.09,515.34
2024-04-21,PIPE-1142,DAV,162,0,0,0,0.43,69.66
2024-04-21,PIPE-1150,DAV,833,96,791,0,0.34,283.22
2024-04-21,PIPE-1156,DAV,326,0,0,0,0.38,123.88
2024-04-21,PIPE-1165,DAV,176,0,0,0,14.26,2509.76
2024-04-21,PIPE-1168,DAV,1954,0,0,4,0.71,1387.34
2024-04-21,PIPE-1175,DAV,297,0,0,0,0.28,83.16
2024-04-21,PIPE-1186,DAV,279,0,0,0,0.91,253.89
2024-04-21,PIPE-1189,DAV,139,0,155,0,1.1,152.9
2024-04-21,PIPE-1201,DAV,1189,0,0,0,11.53,13709.17
2024-04-21,PIPE-1206,DAV,252,0,0,0,0.55,138.6
2024-04-21,PIPE-1214,DAV,80,0,152,0,0.42,33.6
2024-04-21,RENW-1000,DAV,4,0,5,0,1714.07,6856.28
2024-04-21,RENW-1010,DAV,9,0,0,0,2813.13,25318.17
2024-04-21,RENW-1018,DAV,4,0,3,0,1804.95,7219.8
2024-04-21,RENW-1022,DAV,3,0,2,0,1203.91,3611.73
2024-04-21,RENW-1031,DAV,7,0,0,0,2045.12,14315.84
2024-04-21,RENW-1035,DAV,10,0,9,0,1402.88,14028.8
2024-04-21,RENW-1042,DAV,5,0,6,0,775.57,3877.85
2024-04-21,RENW-1053,DAV,14,0,0,0,1889.75,26456.5
2024-04-21,RENW-1061,DAV,2,0,10,0,1692.38,3384.76
2024-04-21,RENW-1068,DAV,4,0,3,0,2815.42,11261.68
2024-04-21,RENW-1070,DAV,5,1,0,0,987.87,4939.35
2024-04-21,RENW-1081,DAV,2,0,3,0,2058.4,4116.8
2024-04-21,RENW-1087,DAV,0,0,36,4,1021.51,0.0
2024-04-21,RENW-1095,DAV,1,0,9,0,2143.49,2143.49
2024-04-21,RENW-1100,DAV,17,1,0,0,659.32,11208.44
2024-04-21,RENW-1105,DAV,5,0,0,0,2704.19,13520.95
2024-04-21,RENW-1112,DAV,9,0,0,0,704.73,6342.57
2024-04-21,RENW-1122,DAV,7,0,0,0,1114.35,7800.45
2024-04-21,RENW-1127,DAV,2,0,3,0,1229.11,2458.22
2024-04-21,RENW-1134,DAV,4,0,0,0,695.03,2780.12
2024-04-21,RENW-1145,DAV,12,0,0,0,2465.1,29581.2
2024-04-21,RENW-1152,DAV,5,0,6,0,1901.36,9506.8
2024-04-21,RENW-1158,DAV,6,0,0,0,2165.95,12995.7
2024-04-21,RENW-1161,DAV,8,0,11,0,690.82,5526.56
2024-04-21,RENW-1171,DAV,7,0,0,0,726.6,5086.2
2024-04-21,RENW-1180,DAV,20,0,0,4,1521.99,30439.8
2024-04-21,RENW-1186,DAV,7,0,0,0,1442.62,10098.34
2024-04-21,RENW-1192,DAV,9,0,0,0,1176.59,10589.31
2024-04-21,RENW-1201,DAV,3,0,3,0,989.66,2968.98
2024-04-21,RENW-1203,DAV,8,0,0,0,759.64,6077.12
2024-04-21,RENW-1212,DAV,5,0,4,0,1983.83,9919.15
2024-04-21,TOOL-1003,DAV,59,0,0,0,28.13,1659.67
2024-04-21,TOOL-1007,DAV,36,0,0,0,1.86,66.96
2024-04-21,TOOL-1018,DAV,107,0,0,0,1.1,117.7
2024-04-21,TOOL-1021,DAV,57,0,0,0,1.71,97.47
2024-04-21,TOOL-1031,DAV,138,0,147,0,11.11,1533.18
2024-04-21,TOOL-1037,DAV,43,0,0,0,1.91,82.13
2024-04-21,TOOL-1047,DAV,36,0,36,0,1.01,36.36
2024-04-21,TOOL-1051,DAV,89,0,77,0,0.82,72.98
2024-04-21,TOOL-1056,DAV,54,0,0,0,9.33,503.82
2024-04-21,TOOL-1067,DAV,375,0,28,0,6.93,2598.75
2024-04-21,TOOL-1071,DAV,276,0,0,0,2.79,770.04
2024-04-21,TOOL-1077,DAV,204,0,240,0,2.14,436.56
2024-04-21,TOOL-1087,DAV,46,0,0,0,2.21,101.66
2024-04-21,TOOL-1092,DAV,225,0,0,0,27.93,6284.25
2024-04-21,TOOL-1100,DAV,9,0,36,0,22.5,202.5
2024-04-21,TOOL-1110,DAV,24,0,64,0,20.5,492.0
2024-04-21,TOOL-1115,DAV,36,0,0,0,1.03,37.08
2024-04-21,TOOL-1124,DAV,61,0,0,0,21.82,1331.02
2024-04-21,TOOL-1128,DAV,252,0,0,0,2.53,637.56
2024-04-21,TOOL-1137,DAV,61,0,0,0,21.37,1303.57
2024-04-21,TOOL-1144,DAV,77,0,90,0,1.05,80.85
2024-04-21,TOOL-1149,DAV,129,0,0,0,2.65,341.85
2024-04-21,TOOL-1155,DAV,109,0,0,0,31.0,3379.0
2024-04-21,TOOL-1163,DAV,65,0,0,0,6.77,440.05
2024-04-21,TOOL-1171,DAV,39,0,0,0,16.73,652.47
2024-04-21,TOOL-1175,DAV,28,0,102,0,2.77,77.56
2024-04-21,TOOL-1182,DAV,50,0,0,0,1.88,94.0
2024-04-21,TOOL-1192,DAV,35,0,0,0,4.12,144.2
2024-04-21,TOOL-1201,DAV,64,0,0,0,11.8,755.2
2024-04-21,TOOL-1205,DAV,0,0,96,3,1.19,0.0
2024-04-21,TOOL-1214,DAV,26,0,36,0,9.88,256.88
2024-04-21,TOOL-1219,DAV,31,0,44,0,0.85,26.35
2024-04-21,VALV-1002,DAV,10,0,15,0,50.0,500.0
2024-04-21,VALV-1007,DAV,21,0,32,0,11.51,241.71
2024-04-21,VALV-1014,DAV,44,0,0,0,38.67,1701.48
2024-04-21,VALV-1024,DAV,24,0,0,0,117.31,2815.44
2024-04-21,VALV-1030,DAV,21,0,0,0,25.14,527.94
2024-04-21,VALV-1037,DAV,24,0,0,0,32.95,790.8
2024-04-21,VALV-1042,DAV,48,0,0,4,9.14,438.72
2024-04-21,VALV-1052,DAV,15,0,0,0,11.42,171.3
2024-04-21,VALV-1056,DAV,29,0,78,0,24.46,709.34
2024-04-21,VALV-1065,DAV,3,0,34,0,92.15,276.45
2024-04-21,VALV-1075,DAV,29,0,0,0,26.81,777.49
2024-04-21,VALV-1080,DAV,41,0,0,0,129.94,5327.54
2024-04-21,VALV-1084,DAV,25,4,84,0,112.15,2803.75
2024-04-21,VALV-1091,DAV,39,0,43,0,68.28,2662.92
2024-04-21,VALV-1102,DAV,67,0,0,0,49.25,3299.75
2024-04-21,VALV-1110,DAV,15,0,23,0,11.82,177.3
2024-04-21,VALV-1113,DAV,28,0,0,0,9.0,252.0
2024-04-21,VALV-1121,DAV,4,0,42,0,82.35,329.4
2024-04-21,VALV-1130,DAV,16,0,0,0,18.52,296.32
2024-04-21,VALV-1137,DAV,34,0,0,0,65.13,2214.42
2024-04-21,VALV-1140,DAV,17,0,15,0,19.2,326.4
2024-04-21,VALV-1152,DAV,5,0,66,0,9.2,46.0
2024-04-21,VALV-1154,DAV,28,0,0,0,52.33,1465.24
2024-04-21,VALV-1163,DAV,17,0,0,0,73.29,1245.93
2024-04-21,VALV-1172,DAV,32,0,0,0,53.28,1704.96
2024-04-21,VALV-1175,DAV,15,0,16,0,27.59,413.85
2024-04-21,VALV-1187,DAV,27,0,0,0,11.21,302.67
2024-04-21,VALV-1192,DAV,25,0,138,0,38.41,960.25
2024-04-21,VALV-1196,DAV,16,0,0,0,35.71,571.36
2024-04-21,VALV-1204,DAV,24,0,21,0,38.37,920.88
2024-04-21,VALV-1215,DAV,35,0,0,0,17.03,596.05
2024-04-21,VENT-1002,DAV,21,0,0,0,57.8,1213.8
2024-04-21,VENT-1009,DAV,14,0,0,0,423.57,5929.98
2024-04-21,VENT-1019,DAV,12,0,11,0,58.43,701.16
2024-04-21,VENT-1026,DAV,8,0,0,0,56.78,454.24
2024-04-21,VENT-1028,DAV,8,0,0,0,394.25,3154.0
2024-04-21,VENT-1040,DAV,8,0,0,0,25.79,206.32
2024-04-21,VENT-1043,DAV,22,4,0,0,47.24,1039.28
2024-04-21,VENT-1053,DAV,9,0,0,0,31.65,284.85
2024-04-21,VENT-1060,DAV,8,0,0,0,120.19,961.52
2024-04-21,VENT-1066,DAV,8,0,8,0,42.64,341.12
2024-04-21,VENT-1075,DAV,11,0,0,0,179.23,1971.53
2024-04-21,VENT-1080,DAV,9,0,0,0,81.53,733.77
2024-04-21,VENT-1084,DAV,9,0,21,0,39.73,357.57
2024-04-21,VENT-1095,DAV,23,0,0,0,143.36,3297.28
2024-04-21,VENT-1103,DAV,14,0,0,0,182.36,2553.04
2024-04-21,VENT-1105,DAV,13,0,0,0,159.58,2074.54
2024-04-21,VENT-1115,DAV,10,0,2,0,40.84,408.4
2024-04-21,VENT-1119,DAV,16,0,26,0,627.68,10042.88
2024-04-21,VENT-1129,DAV,7,0,9,0,53.62,375.34
2024-04-21,VENT-1134,DAV,8,0,0,0,47.0,376.0
2024-04-21,VENT-1141,DAV,0,2,12,7,165.39,0.0
2024-04-21,VENT-1149,DAV,19,0,0,0,47.86,909.34
2024-04-21,VENT-1158,DAV,3,0,14,0,114.74,344.22
2024-04-21,VENT-1161,DAV,8,0,0,0,347.32,2778.56
2024-04-21,VENT-1168,DAV,16,0,0,0,161.59,2585.44
2024-04-21,VENT-1176,DAV,6,0,6,0,43.52,261.12
2024-04-21,VENT-1185,DAV,2,0,6,0,70.98,141.96
2024-04-21,VENT-1192,DAV,8,0,0,0,501.97,4015.76
2024-04-21,VENT-1199,DAV,17,0,0,0,65.58,1114.86
2024-04-21,VENT-1205,DAV,11,0,0,0,24.71,271.81
2024-04-21,VENT-1214,DAV,41,0,0,0,123.81,5076.21
2024-04-21,DRAIN-1016,LIV,64,0,0,0,74.18,4747.52
2024-04-21,DRAIN-1047,LIV,37,0,100,0,171.94,6361.78
2024-04-21,DRAIN-1095,LIV,141,0,0,0,88.82,12523.62
2024-04-21,DRAIN-1106,LIV,13,0,132,0,9.59,124.67
2024-04-21,DRAIN-1158,LIV,0,0,264,3,78.85,0.0
2024-04-21,DRAIN-1161,LIV,42,0,76,0,7.8,327.6
2024-04-21,DRAIN-1179,LIV,104,0,0,0,103.21,10733.84
2024-04-21,ELEC-1008,LIV,0,20,630,4,4.45,0.0
2024-04-21,ELEC-1049,LIV,448,0,0,0,34.68,15536.64
2024-04-21,ELEC-1088,LIV,298,0,0,0,10.79,3215.42
2024-04-21,ELEC-1094,LIV,373,0,0,0,2.41,898.93
2024-04-21,ELEC-1107,LIV,143,0,0,0,2.44,348.92
2024-04-21,ELEC-1131,LIV,148,0,190,0,19.89,2943.72
2024-04-21,ELEC-1134,LIV,96,20,144,0,87.23,8374.08
2024-04-21,ELEC-1143,LIV,224,0,112,0,13.7,3068.8
2024-04-21,ELEC-1184,LIV,76,0,273,0,104.72,7958.72
2024-04-21,ELEC-1204,LIV,94,0,0,0,17.41,1636.54
2024-04-21,ELEC-1214,LIV,117,0,0,0,1.38,161.46
2024-04-21,ELEC-1217,LIV,386,0,0,0,102.22,39456.92
2024-04-21,HEAT-1016,LIV,64,0,0,0,376.59,24101.76
2024-04-21,HEAT-1064,LIV,19,0,0,0,220.34,4186.46
2024-04-21,HEAT-1082,LIV,5,0,20,0,207.91,1039.55
2024-04-21,HEAT-1130,LIV,21,0,0,0,659.88,13857.48
2024-04-21,HEAT-1142,LIV,24,0,0,2,361.64,8679.36
2024-04-21,HEAT-1203,LIV,0,2,30,4,584.22,0.0
2024-04-21,PIPE-1004,LIV,589,0,0,0,1.62,954.18
2024-04-21,PIPE-1017,LIV,1690,0,0,0,0.5,845.0
2024-04-21,PIPE-1025,LIV,2654,0,0,0,1.94,5148.76
2024-04-21,PIPE-1029,LIV,412,0,0,0,4.33,1783.96
2024-04-21,PIPE-1038,LIV,686,0,0,0,1.08,740.88
2024-04-21,PIPE-1044,LIV,2767,0,0,0,11.04,30547.68
2024-04-21,PIPE-1061,LIV,1754,0,0,0,1.49,2613.46
2024-04-21,PIPE-1064,LIV,352,0,0,0,8.18,2879.36
2024-04-21,PIPE-1101,LIV,654,0,0,0,1.43,935.22
2024-04-21,PIPE-1109,LIV,1326,0,0,0,2.73,3619.98
2024-04-21,PIPE-1119,LIV,569,0,1876,1,5.25,2987.25
2024-04-21,PIPE-1142,LIV,410,0,0,0,0.43,176.3
2024-04-21,PIPE-1150,LIV,1221,0,0,0,0.29,354.09
2024-04-21,PIPE-1165,LIV,40,0,510,0,14.26,570.4
2024-04-21,PIPE-1168,LIV,225,0,2118,0,0.88,198.0
2024-04-21,PIPE-1201,LIV,1094,0,0,0,11.63,12723.22
2024-04-21,PIPE-1206,LIV,307,0,0,0,0.54,165.78
2024-04-21,RENW-1000,LIV,0,0,42,7,1684.22,0.0
2024-04-21,RENW-1087,LIV,15,1,0,0,1010.57,15158.55
2024-04-21,RENW-1100,LIV,63,0,0,0,652.11,41082.93
2024-04-21,TOOL-1018,LIV,88,0,0,0,1.11,97.68
2024-04-21,TOOL-1021,LIV,22,0,238,0,1.69,37.18
2024-04-21,TOOL-1031,LIV,220,0,147,0,11.17,2457.4
2024-04-21,TOOL-1067,LIV,277,0,258,0,5.85,1620.45
2024-04-21,TOOL-1071,LIV,639,0,0,0,2.74,1750.86
2024-04-21,TOOL-1077,LIV,248,0,0,0,2.45,607.6
2024-04-21,TOOL-1087,LIV,131,0,0,0,2.2,288.2
2024-04-21,TOOL-1092,LIV,270,0,0,0,23.02,6215.4
2024-04-21,TOOL-1110,LIV,114,0,0,0,16.12,1837.68
2024-04-21,TOOL-1128,LIV,253,7,0,0,2.53,640.09
2024-04-21,TOOL-1137,LIV,115,0,0,0,21.32,2451.8
2024-04-21,TOOL-1163,LIV,103,0,0,0,5.54,570.62
2024-04-21,TOOL-1219,LIV,90,0,0,0,0.86,77.4
2024-04-21,VALV-1007,LIV,49,0,0,0,11.61,568.89
2024-04-21,VALV-1056,LIV,83,0,0,0,19.69,1634.27
2024-04-21,VALV-1084,LIV,114,0,0,0,88.85,10128.9
