sales_order_number,line_number,sku,quantity_ordered,quantity_despatched,unit_price_gbp,line_discount_pct,line_status
SO-2024-00942,1,VENT-1066,2,2,58.45,14.12,Despatched in full
SO-2024-00942,2,PIPE-1201,43,43,18.69,6.8,Despatched in full
SO-2024-00942,3,VENT-1214,5,0,197.76,18.28,Not available
SO-2024-00943,1,RENW-1000,2,2,1953.93,22.34,Despatched in full
SO-2024-00943,2,RENW-1010,1,1,3270.25,12.77,Despatched in full
SO-2024-00943,3,RENW-1087,1,1,1230.43,9.26,Despatched in full
SO-2024-00944,1,HEAT-1200,1,1,1317.54,1.16,Despatched in full
SO-2024-00945,1,ELEC-1094,7,7,4.0,12.61,Despatched in full
SO-2024-00946,1,TOOL-1031,16,16,17.07,26.09,Returned
SO-2024-00946,2,TOOL-1175,9,9,4.04,15.21,Despatched in full
SO-2024-00947,1,HEAT-1124,2,2,956.65,1.07,Despatched in full
SO-2024-00947,2,HEAT-1082,1,1,279.41,8.39,Despatched in full
SO-2024-00947,3,ELEC-1214,16,16,1.98,1.42,Despatched in full
SO-2024-00947,4,HEAT-1064,3,3,368.81,8.71,Despatched in full
SO-2024-00947,5,VALV-1121,6,6,107.92,9.31,Despatched in full
SO-2024-00948,1,HEAT-1082,2,2,264.28,13.35,Despatched in full
SO-2024-00948,2,VALV-1152,3,0,10.56,17.0,Not available
SO-2024-00948,3,RENW-1000,3,3,2287.55,9.08,Despatched in full
SO-2024-00948,4,ELEC-1217,96,96,127.12,12.93,Despatched in full
SO-2024-00949,1,PIPE-1214,62,62,0.65,9.28,Despatched in full
SO-2024-00949,2,HEAT-1016,1,1,675.16,3.41,Despatched in full
SO-2024-00950,1,HEAT-1211,1,1,514.75,8.57,Despatched in full
SO-2024-00950,2,TOOL-1071,5,5,4.37,20.61,Despatched in full
SO-2024-00950,3,ELEC-1117,9,9,4.15,16.89,Despatched in full
SO-2024-00950,4,PIPE-1044,39,39,18.35,15.23,Despatched in full
SO-2024-00951,1,ELEC-1197,12,12,68.83,12.53,Despatched in full
SO-2024-00951,2,VALV-1065,7,7,101.38,16.9,Despatched in full
SO-2024-00951,3,RENW-1100,1,1,749.82,19.2,Despatched in full
SO-2024-00951,4,PIPE-1029,38,38,6.06,16.01,Despatched in full
SO-2024-00951,5,HEAT-1082,1,1,262.12,14.06,Despatched in full
SO-2024-00951,6,VALV-1024,3,3,154.88,12.0,Despatched in full
SO-2024-00952,1,VALV-1192,10,0,47.55,12.36,Not available
SO-2024-00953,1,TOOL-1077,23,23,3.84,3.29,Despatched in full
SO-2024-00953,2,DRAIN-1047,6,6,262.18,8.33,Despatched in full
SO-2024-00954,1,VALV-1102,6,2,67.7,30.69,Short shipped
SO-2024-00954,2,HEAT-1130,2,2,750.36,27.15,Despatched in full
SO-2024-00954,3,RENW-1000,20,13,1570.74,37.57,Short shipped
SO-2024-00955,1,VALV-1091,7,7,87.31,7.18,Despatched in full
SO-2024-00955,2,PIPE-1201,65,65,15.91,20.67,Despatched in full
SO-2024-00956,1,ELEC-1107,18,18,3.03,9.28,Despatched in full
SO-2024-00956,2,PIPE-1201,79,79,17.91,10.68,Despatched in full
SO-2024-00956,3,VALV-1110,3,3,13.73,18.45,Despatched in full
SO-2024-00956,4,RENW-1000,1,1,2428.44,3.48,Despatched in full
SO-2024-00957,1,VENT-1095,3,3,178.99,18.27,Despatched in full
SO-2024-00957,2,HEAT-1039,1,1,354.2,5.04,Despatched in full
SO-2024-00958,1,TOOL-1110,15,15,28.67,17.47,Despatched in full
SO-2024-00959,1,HEAT-1168,3,3,657.35,13.96,Despatched in full
SO-2024-00959,2,ELEC-1031,19,19,2.76,2.32,Despatched in full
SO-2024-00959,3,RENW-1180,1,0,2153.33,21.44,Not available
SO-2024-00959,4,RENW-1145,1,1,3227.56,2.52,Despatched in full
SO-2024-00960,1,VALV-1196,4,4,54.59,0.24,Despatched in full
SO-2024-00961,1,VENT-1205,1,1,36.94,2.59,Despatched in full
SO-2024-00961,2,VALV-1121,14,14,107.22,9.9,Despatched in full
SO-2024-00962,1,PIPE-1038,38,38,1.49,32.1,Despatched in full
SO-2024-00962,2,VALV-1110,5,5,13.03,22.61,Despatched in full
SO-2024-00962,3,RENW-1100,1,1,697.48,24.84,Despatched in full
SO-2024-00962,4,ELEC-1049,13,13,35.68,25.98,Despatched in full
SO-2024-00962,5,PIPE-1025,27,27,2.5,29.08,Despatched in full
SO-2024-00962,6,VALV-1084,5,5,116.24,28.69,Despatched in full
SO-2024-00962,7,VENT-1095,1,1,176.21,19.54,Despatched in full
SO-2024-00962,8,PIPE-1201,104,104,15.93,20.56,Despatched in full
SO-2024-00963,1,TOOL-1137,11,11,29.76,12.07,Despatched in full
SO-2024-00964,1,HEAT-1203,1,1,774.44,13.47,Despatched in full
SO-2024-00964,2,VALV-1091,3,3,80.39,14.53,Despatched in full
SO-2024-00964,3,DRAIN-1158,6,6,109.15,9.79,Despatched in full
SO-2024-00964,4,RENW-1100,1,1,701.75,24.38,Despatched in full
SO-2024-00964,5,ELEC-1067,6,6,6.51,11.43,Despatched in full
SO-2024-00964,6,VENT-1149,2,2,65.59,12.48,Despatched in full
SO-2024-00965,1,PIPE-1119,32,0,6.5,38.47,Not available
SO-2024-00966,1,ELEC-1049,22,22,43.9,8.92,Despatched in full
SO-2024-00966,2,ELEC-1143,9,9,21.68,6.75,Despatched in full
SO-2024-00966,3,PIPE-1044,58,58,19.99,7.65,Despatched in full
SO-2024-00966,4,HEAT-1203,2,2,829.67,7.3,Despatched in full
SO-2024-00966,5,VENT-1095,1,1,205.49,6.17,Despatched in full
SO-2024-00966,6,TOOL-1128,10,10,3.7,9.54,Despatched in full
SO-2024-00967,1,DRAIN-1179,16,16,154.0,0.0,Despatched in full
SO-2024-00967,2,DRAIN-1095,10,0,145.96,12.07,Not available
SO-2024-00967,3,PIPE-1201,48,48,17.87,10.86,Despatched in full
SO-2024-00967,4,DRAIN-1113,7,7,21.43,13.15,Despatched in full
SO-2024-00967,5,TOOL-1092,22,22,43.68,11.21,Despatched in full
SO-2024-00968,1,PIPE-1070,135,135,20.23,7.22,Despatched in full
SO-2024-00969,1,RENW-1100,1,1,629.28,32.19,Despatched in full
SO-2024-00969,2,PIPE-1201,32,32,15.81,21.13,Despatched in full
SO-2024-00969,3,ELEC-1094,8,8,3.67,19.77,Despatched in full
SO-2024-00969,4,ELEC-1150,14,14,16.33,21.73,Despatched in full
SO-2024-00970,1,ELEC-1131,11,11,25.46,3.83,Despatched in full
SO-2024-00970,2,ELEC-1107,17,17,3.2,4.05,Despatched in full
SO-2024-00970,3,ELEC-1134,14,14,107.41,4.95,Despatched in full
SO-2024-00970,4,DRAIN-1016,13,13,112.75,3.63,Despatched in full
SO-2024-00970,5,DRAIN-1161,2,2,10.43,6.61,Despatched in full
SO-2024-00971,1,TOOL-1092,9,9,36.39,26.03,Despatched in full
SO-2024-00971,2,RENW-1100,1,1,680.87,26.63,Despatched in full
SO-2024-00971,3,PIPE-1101,28,28,1.95,31.91,Despatched in full
SO-2024-00971,4,ELEC-1217,12,12,91.86,37.08,Despatched in full
SO-2024-00971,5,TOOL-1110,16,0,20.28,41.63,Not available
SO-2024-00971,6,PIPE-1064,92,92,9.31,32.29,Despatched in full
SO-2024-00972,1,HEAT-1203,2,2,895.0,0.0,Despatched in full
SO-2024-00972,2,PIPE-1201,135,135,15.8,21.2,Despatched in full
SO-2024-00972,3,DRAIN-1158,2,2,102.5,15.29,Returned
SO-2024-00973,1,PIPE-1168,58,58,1.28,10.58,Despatched in full
SO-2024-00974,1,VALV-1152,5,5,8.27,34.96,Despatched in full
SO-2024-00974,2,RENW-1100,1,1,631.69,31.93,Despatched in full
SO-2024-00974,3,TOOL-1031,17,17,14.94,35.34,Despatched in full
SO-2024-00974,4,TOOL-1128,8,8,2.97,27.33,Despatched in full
SO-2024-00975,1,HEAT-1137,2,0,847.93,4.08,Cancelled
SO-2024-00976,1,RENW-1087,3,3,1206.7,11.01,Despatched in full
SO-2024-00976,2,PIPE-1004,37,37,2.39,11.82,Despatched in full
SO-2024-00976,3,TOOL-1067,8,8,10.55,15.62,Despatched in full
SO-2024-00977,1,HEAT-1103,2,2,275.88,10.72,Despatched in full
SO-2024-00977,2,RENW-1035,2,2,1761.42,1.98,Despatched in full
SO-2024-00977,3,DRAIN-1113,16,16,22.57,8.56,Despatched in full
SO-2024-00978,1,PIPE-1061,20,20,2.62,14.61,Despatched in full
SO-2024-00978,2,VENT-1129,1,1,65.19,15.76,Despatched in full
SO-2024-00978,3,ELEC-1143,32,0,19.22,17.35,Not available
SO-2024-00978,4,VALV-1052,8,8,10.82,31.87,Despatched in full
SO-2024-00978,5,TOOL-1205,8,8,1.93,21.74,Despatched in full
SO-2024-00978,6,VALV-1121,3,3,99.97,15.99,Despatched in full
SO-2024-00979,1,VENT-1040,2,2,37.58,7.14,Despatched in full
SO-2024-00979,2,VENT-1149,2,2,60.42,19.37,Despatched in full
SO-2024-00979,3,RENW-1192,1,1,1378.31,13.15,Despatched in full
SO-2024-00979,4,HEAT-1016,3,3,600.79,14.05,Despatched in full
SO-2024-00979,5,RENW-1112,1,1,853.57,10.15,Despatched in full
SO-2024-00979,6,VENT-1095,2,2,219.0,0.0,Despatched in full
SO-2024-00979,7,ELEC-1143,21,0,22.2,4.52,Not available
SO-2024-00980,1,ELEC-1214,30,30,1.72,14.31,Despatched in full
SO-2024-00981,1,PIPE-1201,45,45,18.06,9.91,Despatched in full
SO-2024-00982,1,VALV-1121,7,7,106.22,10.74,Despatched in full
SO-2024-00982,2,DRAIN-1214,8,8,45.96,14.96,Despatched in full
SO-2024-00983,1,VENT-1060,3,3,163.96,7.37,Despatched in full
SO-2024-00984,1,VALV-1056,2,2,35.53,4.5,Despatched in full
SO-2024-00984,2,RENW-1095,1,1,2751.7,12.7,Despatched in full
SO-2024-00984,3,PIPE-1025,28,28,3.26,7.38,Despatched in full
SO-2024-00984,4,DRAIN-1068,6,6,11.94,22.5,Despatched in full
SO-2024-00985,1,VALV-1102,5,0,84.99,12.98,Not available
SO-2024-00985,2,RENW-1152,1,1,2446.9,10.37,Despatched in full
SO-2024-00985,3,VENT-1185,2,2,99.02,10.79,Despatched in full
SO-2024-00986,1,VALV-1102,11,0,91.13,6.7,Not available
SO-2024-00986,2,DRAIN-1145,5,5,19.6,12.07,Despatched in full
SO-2024-00987,1,PIPE-1201,65,65,16.9,15.71,Returned
SO-2024-00988,1,PIPE-1206,43,43,0.74,18.32,Despatched in full
SO-2024-00988,2,VALV-1192,4,0,45.52,16.1,Not available
SO-2024-00988,3,VALV-1007,11,11,15.38,18.0,Despatched in full
SO-2024-00988,4,VENT-1019,1,1,62.42,25.0,Despatched in full
SO-2024-00988,5,DRAIN-1179,10,10,127.5,17.21,Despatched in full
SO-2024-00989,1,PIPE-1029,36,36,5.7,21.01,Despatched in full
SO-2024-00990,1,DRAIN-1214,5,5,41.51,23.2,Despatched in full
SO-2024-00990,2,RENW-1087,1,1,867.84,36.0,Despatched in full
SO-2024-00990,3,TOOL-1128,13,13,3.15,23.03,Despatched in full
SO-2024-00990,4,PIPE-1168,64,0,1.04,27.04,Not available
SO-2024-00991,1,DRAIN-1179,7,7,115.35,25.1,Despatched in full
SO-2024-00991,2,RENW-1100,1,1,801.79,13.6,Despatched in full
SO-2024-00991,3,ELEC-1204,9,9,19.16,23.98,Despatched in full
SO-2024-00991,4,PIPE-1201,18,18,16.14,19.52,Despatched in full
SO-2024-00991,5,PIPE-1168,39,0,0.99,30.82,Not available
SO-2024-00992,1,VALV-1056,4,4,35.55,4.44,Despatched in full
SO-2024-00992,2,TOOL-1067,18,18,12.48,0.14,Despatched in full
SO-2024-00992,3,ELEC-1008,14,14,6.36,5.67,Despatched in full
SO-2024-00993,1,PIPE-1088,56,56,0.48,11.96,Despatched in full
SO-2024-00993,2,TOOL-1175,7,7,3.71,22.25,Despatched in full
SO-2024-00994,1,PIPE-1201,35,35,15.77,21.36,Despatched in full
SO-2024-00994,2,ELEC-1134,8,8,83.21,26.36,Despatched in full
SO-2024-00994,3,RENW-1100,1,1,664.63,28.38,Despatched in full
SO-2024-00995,1,ELEC-1094,9,9,3.84,16.24,Despatched in full
SO-2024-00995,2,HEAT-1203,1,1,726.83,18.79,Despatched in full
SO-2024-00995,3,HEAT-1082,2,0,255.35,16.28,Not available
SO-2024-00996,1,HEAT-1082,1,1,293.01,3.93,Despatched in full
SO-2024-00996,2,PIPE-1168,29,0,1.33,7.26,Cancelled
SO-2024-00996,3,PIPE-1025,22,22,3.52,0.0,Despatched in full
SO-2024-00997,1,TOOL-1018,11,11,1.21,35.33,Despatched in full
SO-2024-00997,2,ELEC-1049,11,11,35.47,26.42,Despatched in full
SO-2024-00997,3,TOOL-1163,6,6,7.36,33.59,Despatched in full
SO-2024-00998,1,RENW-1212,1,1,2310.61,9.21,Despatched in full
SO-2024-00999,1,PIPE-1168,53,0,1.28,10.59,Not available
SO-2024-00999,2,RENW-1203,1,1,906.58,16.29,Despatched in full
SO-2024-00999,3,HEAT-1161,1,0,1106.43,5.19,Not available
SO-2024-01000,1,HEAT-1016,2,0,609.11,12.86,Not available
SO-2024-01001,1,VENT-1066,1,1,52.66,22.62,Despatched in full
SO-2024-01002,1,PIPE-1038,36,36,1.9,13.46,Despatched in full
SO-2024-01002,2,PIPE-1004,76,76,2.64,2.45,Despatched in full
SO-2024-01002,3,TOOL-1031,11,6,20.07,13.13,Short shipped
SO-2024-01002,4,RENW-1122,1,1,1435.49,5.06,Despatched in full
SO-2024-01003,1,ELEC-1119,17,17,82.41,16.56,Despatched in full
SO-2024-01003,2,RENW-1010,1,1,3531.18,5.81,Despatched in full
SO-2024-01003,3,RENW-1087,1,1,1306.51,3.65,Despatched in full
SO-2024-01004,1,TOOL-1128,18,18,3.17,22.45,Despatched in full
SO-2024-01004,2,DRAIN-1113,9,9,18.35,25.65,Despatched in full
SO-2024-01004,3,ELEC-1094,4,4,4.06,11.34,Despatched in full
SO-2024-01004,4,PIPE-1061,70,70,2.57,16.32,Despatched in full
SO-2024-01004,5,ELEC-1075,18,18,35.33,15.93,Despatched in full
SO-2024-01004,6,DRAIN-1158,13,13,105.97,12.42,Despatched in full
SO-2024-01004,7,HEAT-1059,1,1,314.24,18.38,Despatched in full
SO-2024-01004,8,TOOL-1092,22,0,37.53,23.71,Cancelled
SO-2024-01005,1,DRAIN-1214,9,9,45.14,16.49,Despatched in full
SO-2024-01005,2,DRAIN-1005,9,9,8.52,19.92,Despatched in full
SO-2024-01005,3,HEAT-1142,1,1,615.7,8.65,Despatched in full
SO-2024-01005,4,VENT-1119,1,1,692.87,23.27,Despatched in full
SO-2024-01006,1,VALV-1091,2,2,81.86,12.97,Despatched in full
SO-2024-01006,2,ELEC-1107,36,36,3.05,8.56,Despatched in full
SO-2024-01006,3,VALV-1152,4,4,12.07,5.09,Despatched in full
SO-2024-01006,4,HEAT-1142,2,2,646.64,4.06,Despatched in full
SO-2024-01006,5,TOOL-1031,22,22,21.09,8.68,Despatched in full
SO-2024-01006,6,RENW-1158,1,1,3628.4,8.42,Despatched in full
SO-2024-01006,7,HEAT-1082,1,1,269.74,11.56,Despatched in full
SO-2024-01007,1,ELEC-1025,12,12,35.1,21.99,Despatched in full
SO-2024-01007,2,RENW-1192,1,1,1441.15,9.19,Despatched in full
SO-2024-01007,3,HEAT-1082,2,2,255.83,16.12,Despatched in full
SO-2024-01007,4,HEAT-1016,2,0,629.24,9.98,Not available
SO-2024-01007,5,TOOL-1182,12,0,3.3,18.39,Not available
SO-2024-01008,1,RENW-1180,2,0,2535.97,7.48,Not available
SO-2024-01009,1,DRAIN-1084,5,5,10.06,7.24,Despatched in full
SO-2024-01009,2,ELEC-1031,15,15,2.4,15.35,Despatched in full
SO-2024-01009,3,VENT-1119,3,3,802.23,11.16,Despatched in full
SO-2024-01010,1,VALV-1091,5,5,84.01,10.68,Despatched in full
SO-2024-01010,2,ELEC-1150,14,14,17.8,14.7,Despatched in full
SO-2024-01011,1,PIPE-1088,139,139,0.46,14.9,Despatched in full
SO-2024-01011,2,TOOL-1003,14,14,40.97,10.32,Despatched in full
SO-2024-01012,1,TOOL-1018,5,5,1.54,17.83,Despatched in full
SO-2024-01012,2,PIPE-1044,41,26,16.29,24.78,Short shipped
SO-2024-01012,3,VENT-1084,4,4,46.11,21.18,Despatched in full
SO-2024-01012,4,PIPE-1029,25,0,6.38,11.45,Cancelled
SO-2024-01012,5,ELEC-1217,9,9,121.27,16.94,Despatched in full
SO-2024-01012,6,HEAT-1016,3,3,504.47,27.83,Despatched in full
SO-2024-01012,7,DRAIN-1095,9,9,126.61,23.73,Despatched in full
SO-2024-01012,8,VALV-1204,4,4,42.77,20.82,Despatched in full
SO-2024-01013,1,TOOL-1128,41,41,3.7,9.49,Despatched in full
SO-2024-01013,2,RENW-1087,1,1,1207.52,10.95,Despatched in full
SO-2024-01014,1,PIPE-1025,40,40,3.46,1.71,Despatched in full
SO-2024-01015,1,DRAIN-1179,2,2,142.97,7.16,Despatched in full
SO-2024-01015,2,TOOL-1128,18,18,3.53,13.8,Despatched in full
SO-2024-01015,3,HEAT-1130,5,5,923.19,10.37,Despatched in full
SO-2024-01015,4,PIPE-1119,42,42,8.65,18.04,Despatched in full
SO-2024-01015,5,TOOL-1201,8,8,17.93,8.12,Despatched in full
SO-2024-01015,6,TOOL-1071,5,5,5.09,7.59,Despatched in full
SO-2024-01016,1,TOOL-1182,10,10,3.33,17.65,Despatched in full
SO-2024-01016,2,ELEC-1046,10,10,63.69,8.99,Despatched in full
SO-2024-01016,3,VALV-1084,5,5,147.58,9.46,Despatched in full
SO-2024-01016,4,DRAIN-1047,9,9,268.81,6.01,Despatched in full
SO-2024-01017,1,VALV-1102,5,0,82.68,15.35,Not available
SO-2024-01017,2,TOOL-1021,23,23,2.68,8.4,Despatched in full
SO-2024-01018,1,DRAIN-1130,5,5,80.29,13.9,Despatched in full
SO-2024-01018,2,RENW-1081,1,1,2507.2,6.83,Despatched in full
SO-2024-01018,3,HEAT-1142,5,5,623.65,7.47,Despatched in full
SO-2024-01018,4,ELEC-1143,21,0,21.11,9.19,Not available
SO-2024-01018,5,TOOL-1067,5,5,11.93,4.57,Despatched in full
SO-2024-01019,1,TOOL-1128,4,4,3.44,15.8,Despatched in full
SO-2024-01019,2,HEAT-1059,1,1,341.23,11.37,Despatched in full
SO-2024-01019,3,HEAT-1203,1,1,703.56,21.39,Despatched in full
SO-2024-01020,1,TOOL-1137,9,9,25.27,25.34,Despatched in full
SO-2024-01020,2,HEAT-1211,2,2,421.24,25.18,Despatched in full
SO-2024-01020,3,ELEC-1005,57,57,33.25,14.27,Despatched in full
SO-2024-01020,4,HEAT-1161,1,0,771.85,33.86,Cancelled
SO-2024-01020,5,VENT-1158,1,1,131.99,25.43,Despatched in full
SO-2024-01020,6,DRAIN-1179,8,8,123.03,20.11,Despatched in full
SO-2024-01021,1,DRAIN-1161,9,9,9.29,16.85,Despatched in full
SO-2024-01021,2,PIPE-1025,31,31,2.8,20.52,Despatched in full
SO-2024-01021,3,DRAIN-1179,14,14,133.23,13.49,Despatched in full
SO-2024-01022,1,HEAT-1016,3,0,611.56,12.51,Cancelled
SO-2024-01023,1,PIPE-1004,35,35,2.36,12.79,Despatched in full
SO-2024-01024,1,HEAT-1064,1,0,319.81,20.84,Not available
SO-2024-01024,2,ELEC-1214,34,34,1.25,38.04,Despatched in full
SO-2024-01024,3,VALV-1172,7,0,85.45,19.39,Not available
SO-2024-01024,4,ELEC-1049,18,18,40.09,16.83,Despatched in full
SO-2024-01024,5,TOOL-1128,6,6,3.48,15.03,Despatched in full
SO-2024-01024,6,PIPE-1189,77,77,1.35,22.38,Despatched in full
SO-2024-01025,1,VALV-1056,4,4,30.34,18.45,Despatched in full
SO-2024-01025,2,TOOL-1219,29,29,1.34,10.51,Despatched in full
SO-2024-01026,1,RENW-1035,1,1,1451.98,19.2,Despatched in full
SO-2024-01026,2,PIPE-1201,66,66,17.89,10.77,Despatched in full
SO-2024-01026,3,TOOL-1021,11,11,2.3,21.56,Despatched in full
SO-2024-01026,4,TOOL-1128,11,11,3.18,22.23,Despatched in full
SO-2024-01026,5,HEAT-1016,2,2,594.43,14.96,Despatched in full
SO-2024-01027,1,ELEC-1143,8,0,17.97,22.69,Not available
SO-2024-01027,2,RENW-1087,1,1,966.69,28.71,Despatched in full
SO-2024-01027,3,VENT-1129,3,3,57.55,25.64,Despatched in full
SO-2024-01027,4,HEAT-1142,1,1,526.73,21.85,Despatched in full
SO-2024-01027,5,PIPE-1029,58,58,6.54,9.34,Despatched in full
SO-2024-01027,6,RENW-1042,1,1,767.58,25.26,Despatched in full
SO-2024-01027,7,ELEC-1046,15,15,57.16,18.32,Despatched in full
SO-2024-01027,8,HEAT-1054,1,1,504.9,30.93,Despatched in full
SO-2024-01028,1,PIPE-1201,28,28,17.9,10.7,Despatched in full
SO-2024-01028,2,RENW-1100,1,1,869.63,6.29,Despatched in full
SO-2024-01028,3,ELEC-1008,18,12,6.34,5.9,Short shipped
SO-2024-01029,1,PIPE-1109,30,30,4.84,14.67,Despatched in full
SO-2024-01029,2,ELEC-1134,11,11,88.78,21.43,Despatched in full
SO-2024-01029,3,ELEC-1036,17,17,3.02,7.46,Despatched in full
SO-2024-01029,4,PIPE-1004,55,55,2.39,11.71,Returned
SO-2024-01029,5,ELEC-1008,15,15,6.52,3.29,Despatched in full
SO-2024-01030,1,VALV-1056,4,4,34.55,7.12,Despatched in full
SO-2024-01031,1,PIPE-1025,75,75,3.16,10.25,Despatched in full
SO-2024-01031,2,VALV-1091,7,7,81.59,13.26,Despatched in full
SO-2024-01031,3,TOOL-1067,28,28,9.92,20.64,Despatched in full
SO-2024-01031,4,PIPE-1214,59,59,0.53,26.59,Despatched in full
SO-2024-01031,5,ELEC-1184,7,7,119.42,17.64,Despatched in full
SO-2024-01032,1,ELEC-1049,22,22,44.2,8.29,Despatched in full
SO-2024-01032,2,ELEC-1214,35,35,1.61,19.83,Despatched in full
SO-2024-01032,3,VENT-1095,1,1,180.61,17.53,Despatched in full
SO-2024-01033,1,RENW-1000,1,0,2264.65,9.99,Not available
SO-2024-01033,2,PIPE-1165,50,50,19.86,9.37,Despatched in full
SO-2024-01034,1,RENW-1087,1,1,1165.75,14.03,Despatched in full
SO-2024-01034,2,TOOL-1021,28,28,2.72,7.26,Returned
SO-2024-01034,3,RENW-1000,1,0,2184.14,13.19,Not available
SO-2024-01034,4,ELEC-1008,16,16,6.15,8.72,Despatched in full
SO-2024-01034,5,TOOL-1128,10,10,3.88,5.08,Despatched in full
SO-2024-01034,6,DRAIN-1179,12,12,144.16,6.39,Despatched in full
SO-2024-01034,7,VALV-1121,8,8,101.58,14.64,Despatched in full
SO-2024-01035,1,ELEC-1131,19,19,21.58,18.49,Despatched in full
SO-2024-01035,2,RENW-1100,2,2,745.56,19.66,Despatched in full
SO-2024-01035,3,TOOL-1031,15,15,15.4,33.34,Despatched in full
SO-2024-01035,4,HEAT-1016,1,0,529.28,24.28,Not available
SO-2024-01035,5,DRAIN-1047,4,4,234.06,18.16,Despatched in full
SO-2024-01035,6,TOOL-1128,9,9,2.68,34.57,Despatched in full
SO-2024-01035,7,RENW-1087,1,1,1076.39,20.62,Despatched in full
SO-2024-01036,1,PIPE-1165,52,52,18.02,17.76,Despatched in full
SO-2024-01036,2,TOOL-1092,12,12,34.81,29.25,Despatched in full
SO-2024-01037,1,PIPE-1025,39,39,3.52,0.0,Despatched in full
SO-2024-01038,1,HEAT-1130,1,1,882.81,14.29,Despatched in full
SO-2024-01039,1,DRAIN-1075,6,6,96.44,0.0,Despatched in full
SO-2024-01039,2,TOOL-1071,25,25,5.51,0.0,Despatched in full
SO-2024-01040,1,RENW-1100,1,1,783.88,15.53,Despatched in full
SO-2024-01040,2,HEAT-1064,1,0,375.84,6.97,Not available
SO-2024-01040,3,RENW-1087,1,1,1089.0,19.69,Despatched in full
SO-2024-01040,4,VENT-1019,2,2,75.91,8.8,Despatched in full
SO-2024-01041,1,VALV-1091,7,7,83.21,11.53,Despatched in full
SO-2024-01041,2,RENW-1203,1,1,932.03,13.94,Despatched in full
SO-2024-01042,1,RENW-1112,1,1,757.15,20.3,Despatched in full
SO-2024-01043,1,ELEC-1107,15,15,2.74,18.01,Despatched in full
SO-2024-01044,1,ELEC-1049,8,8,45.51,5.58,Despatched in full
SO-2024-01044,2,ELEC-1214,7,7,1.94,3.54,Despatched in full
SO-2024-01044,3,PIPE-1201,112,112,18.78,6.33,Despatched in full
SO-2024-01044,4,PIPE-1029,54,54,6.34,12.07,Despatched in full
SO-2024-01044,5,PIPE-1101,112,112,2.6,9.29,Despatched in full
SO-2024-01045,1,HEAT-1016,3,3,522.99,25.18,Despatched in full
SO-2024-01045,2,RENW-1087,1,1,1078.7,20.45,Despatched in full
SO-2024-01045,3,TOOL-1163,21,21,7.62,31.26,Despatched in full
SO-2024-01046,1,VENT-1019,4,4,53.91,35.23,Despatched in full
SO-2024-01046,2,VALV-1102,5,0,71.05,27.25,Not available
SO-2024-01046,3,TOOL-1071,9,9,4.3,22.02,Despatched in full
SO-2024-01046,4,HEAT-1016,2,2,559.48,19.96,Despatched in full
SO-2024-01046,5,VENT-1009,3,3,527.34,18.62,Despatched in full
SO-2024-01046,6,VENT-1103,1,1,189.58,32.05,Despatched in full
SO-2024-01046,7,VALV-1172,12,0,69.99,33.97,Not available
SO-2024-01046,8,VENT-1095,1,1,151.13,30.99,Despatched in full
SO-2024-01047,1,PIPE-1201,49,49,17.68,11.8,Despatched in full
SO-2024-01047,2,VENT-1043,2,2,66.0,8.93,Despatched in full
SO-2024-01047,3,ELEC-1014,9,9,3.63,3.86,Despatched in full
SO-2024-01047,4,RENW-1035,2,2,1660.25,7.61,Despatched in full
SO-2024-01048,1,DRAIN-1186,10,10,66.21,14.83,Despatched in full
SO-2024-01048,2,TOOL-1128,5,5,4.09,0.0,Despatched in full
SO-2024-01048,3,ELEC-1046,22,22,60.75,13.19,Despatched in full
SO-2024-01048,4,PIPE-1201,52,52,17.05,14.97,Despatched in full
SO-2024-01048,5,VALV-1172,5,0,83.16,21.55,Not available
SO-2024-01049,1,TOOL-1219,9,9,1.37,8.54,Despatched in full
SO-2024-01049,2,HEAT-1124,2,2,749.52,22.49,Despatched in full
SO-2024-01049,3,VENT-1019,5,0,64.47,22.54,Cancelled
SO-2024-01049,4,HEAT-1203,1,1,757.71,15.34,Despatched in full
SO-2024-01050,1,DRAIN-1016,20,20,96.62,17.42,Despatched in full
SO-2024-01050,2,VALV-1091,4,4,81.77,13.07,Despatched in full
SO-2024-01050,3,ELEC-1204,33,33,24.0,4.78,Despatched in full
SO-2024-01050,4,VALV-1102,6,6,94.09,3.67,Despatched in full
SO-2024-01050,5,ELEC-1134,23,23,107.58,4.8,Despatched in full
SO-2024-01050,6,TOOL-1110,20,20,29.45,15.23,Despatched in full
SO-2024-01051,1,ELEC-1197,27,27,65.76,16.43,Despatched in full
SO-2024-01051,2,VENT-1119,2,2,783.53,13.23,Despatched in full
SO-2024-01051,3,PIPE-1168,28,0,1.2,16.13,Not available
SO-2024-01051,4,PIPE-1119,69,69,9.74,7.77,Despatched in full
SO-2024-01051,5,ELEC-1107,16,16,3.08,7.71,Despatched in full
SO-2024-01051,6,TOOL-1051,19,19,1.46,12.0,Despatched in full
SO-2024-01052,1,RENW-1100,1,1,752.05,18.96,Despatched in full
SO-2024-01053,1,PIPE-1119,49,49,8.82,16.45,Despatched in full
SO-2024-01053,2,DRAIN-1179,5,5,130.31,15.38,Despatched in full
SO-2024-01053,3,ELEC-1046,16,16,59.43,15.08,Despatched in full
